CustomerID,LastPurchase,FirstPurchase,NumTransactions,TotalSpend,TotalItems,UniqueProducts,UniqueCategories,PrimaryCountry,Recency,CustomerLifespan,AOV,PurchaseFreqPerMonth,IsUK,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment,behavioral_entropy,p_alive,predicted_clv_12m,mu,alpha,beta,LastPurchaseObs,RecencyAtObsEnd,treatment,outcome,p_alive_imputed,clv_imputed,mu_imputed,alpha_imputed,propensity_score,iptw_weight,CATE,p1_score,p0_score,UpliftSegment,expected_orders,expected_orders_capped,CounterfactualCLV
15696,2011-11-06 14:02:00,2010-01-24 14:36:00,13,3906.57,1399,163,10,United Kingdom,32,650,300.5053898737981,0.6,1,4,5,5,14,Champions,0.7195337721203174,0.9749787511799696,1743.8829886605124,0.0194520832393943,0.0268033072938572,0.9539867544775216,2011-05-10 16:16:00,20,0,1,0.9749787511799696,1743.8829886605124,0.0194520832393943,0.0268033072938572,0.2907677603883914,1.122776024169132,-0.0011575818,0.9913039,0.9924615,Sleeping Dog,1.8,1.8,0.0
15697,2010-01-19 09:10:00,2010-01-19 09:10:00,1,246.75,127,14,4,United Kingdom,689,0,246.75,1.0,1,1,1,1,3,Lost,0.3689003602498361,,,,,,2010-01-19 09:10:00,496,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10279912244421636,0.8875481223035032,-0.30520096,0.017562322,0.3227633,Lost Cause,90.0,90.0,0.0
15698,2010-03-25 17:38:00,2010-03-25 17:38:00,1,46.199997,60,2,1,United Kingdom,623,0,46.19999694824219,1.0,1,1,1,1,3,Lost,0.0,,,,,,2010-03-25 17:38:00,431,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.12462575714949073,0.9096783012607781,-0.20074777,0.023438895,0.22418667,Lost Cause,90.0,90.0,0.0
15699,2011-11-22 08:26:00,2011-11-22 08:26:00,1,309.65,113,18,3,United Kingdom,17,0,309.6499938964844,1.0,1,5,1,2,8,Loyal,0.4151312106870435,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10763747931140924,0.8923603756791801,-0.29869333,0.016521761,0.31521508,Lost Cause,90.0,90.0,0.0
15700,2011-06-20 16:53:00,2011-06-19 15:36:00,2,696.68,357,85,7,United Kingdom,171,1,348.3399963378906,2.0,1,3,2,3,8,Potential Loyal,0.661027196297475,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.05975214372996547,0.8469138737126726,-0.48909166,0.012318828,0.5014105,Lost Cause,180.0,90.0,0.0
15701,2011-12-07 14:39:00,2011-08-21 12:36:00,4,1542.14,923,193,10,United Kingdom,1,108,385.5350036621094,1.1111111111111112,1,5,3,4,12,Loyal,0.8298341264058439,,,0.0370077664665932,5.842741405187646e-15,4.699063729633958,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0370077664665932,5.842741405187646e-15,0.15463565428501386,0.9419713029536331,-0.7654849,0.23008484,0.99556977,Lost Cause,3.333333333333333,3.333333333333333,0.0
15702,2010-08-20 14:50:00,2010-08-20 14:50:00,1,112.57,102,29,5,Nigeria,475,0,112.56999969482422,1.0,0,1,1,1,3,Lost,0.4581934401305503,,,,,,2010-08-20 14:50:00,283,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11854790407565485,0.9034058207878357,-0.47312212,0.028690508,0.50181264,Lost Cause,90.0,90.0,0.0
15703,2011-03-20 10:51:00,2011-03-20 10:51:00,1,211.5,66,5,4,United Kingdom,264,0,211.5,1.0,1,2,1,1,4,Lost,0.5828723476921558,,,,,,2011-03-20 10:51:00,71,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.09365045545770405,2.175013936673306,-0.3671841,0.030071527,0.39725563,Lost Cause,90.0,90.0,0.0
15704,2011-07-22 13:35:00,2010-05-05 14:51:00,6,3817.96,1723,129,9,United Kingdom,139,442,636.32666015625,0.4072398190045249,1,3,4,5,12,Potential Loyal,0.7910126333842885,0.9255550587812632,1461.95655290815,0.0112913592998901,19.17165686676044,88.35089738650919,2011-05-08 12:42:00,22,0,1,0.9255550587812632,1461.95655290815,0.0112913592998901,19.17165686676044,0.29738346647058816,1.133347873560048,-0.28962147,0.6850658,0.9746873,Lost Cause,1.2217194570135748,1.2217194570135748,0.0
15705,2011-05-22 15:37:00,2011-05-22 15:37:00,1,143.1,62,6,3,United Kingdom,200,0,143.10000610351562,1.0,1,2,1,1,4,Lost,0.2989528702681636,,,,,,2011-05-22 15:37:00,8,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10759585177377216,0.8923187501833796,-0.3279009,0.021505293,0.34940618,Lost Cause,90.0,90.0,0.0
15706,2011-10-07 10:09:00,2011-08-15 14:32:00,4,1060.56,321,50,8,United Kingdom,63,52,265.1400146484375,2.3076923076923075,1,3,3,3,9,Potential Loyal,0.6888722961519773,,,0.0647256194120529,0.2115788434413695,0.9372663682874488,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0647256194120529,0.2115788434413695,0.05919742623254575,0.8464145150186645,-0.76661265,0.16530082,0.9319135,Lost Cause,6.923076923076923,6.923076923076923,0.0
15707,2011-11-04 14:35:00,2011-09-14 14:19:00,4,945.58,605,126,10,United Kingdom,34,51,236.3950042724609,2.3529411764705883,1,4,3,3,10,Loyal,0.7948578536431764,,,0.0784141814421624,2.694649866511184e-14,2.5975864120461303,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0784141814421624,2.694649866511184e-14,0.054233242911413605,0.8419718162383073,-0.79549754,0.19545752,0.99095505,Lost Cause,7.0588235294117645,7.0588235294117645,0.0
15708,2011-10-30 10:54:00,2010-10-10 11:33:00,9,4378.72,1675,135,9,United Kingdom,40,384,486.5244683159722,0.703125,1,4,5,5,14,Champions,0.7351646548066585,0.9531947960941816,3048.82045325755,0.0233782997010504,3.588398122183805e-12,1.9978824564917037,2011-05-05 17:35:00,25,0,1,0.9531947960941816,3048.82045325755,0.0233782997010504,3.588398122183805e-12,0.28121920338750556,1.1078606411809764,-0.77379626,0.17737007,0.95116633,Lost Cause,2.109375,2.109375,0.0
15709,2011-03-01 10:38:00,2010-04-29 18:31:00,2,327.84998,169,26,7,United Kingdom,283,305,163.92498779296875,0.1967213114754098,1,2,2,2,6,Lost,0.6818840971483294,,,,,,2011-03-01 10:38:00,90,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.21834262448683756,0.9328963883027254,0.2129236,0.42424065,0.21131705,Persuadable,0.5901639344262295,0.5901639344262295,20.59878614103391
15710,2010-10-18 17:05:00,2010-10-18 17:05:00,1,898.87,641,110,10,United Kingdom,416,0,898.8699951171875,1.0,1,1,1,3,5,Lost,0.713013768307928,,,,,,2010-10-18 17:05:00,224,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.09364246128633852,0.8785814870959691,-0.33066544,0.021438982,0.35210443,Lost Cause,90.0,90.0,0.0
15711,2010-06-01 12:14:00,2010-01-24 12:13:00,2,420.25,199,25,5,United Kingdom,556,128,210.125,0.46875,1,1,2,2,5,Lost,0.5335076376219046,,,,,,2010-06-01 12:14:00,363,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.19546677964285067,0.9897775928384818,-0.007658899,0.22686203,0.23452093,Sleeping Dog,1.40625,1.40625,0.0
15712,2011-11-30 14:09:00,2009-12-01 11:17:00,12,3472.41,1277,86,9,United Kingdom,8,729,289.36749267578125,0.4938271604938271,1,5,5,5,15,Champions,0.7249977237945405,0.9251406063742852,1446.7487332116752,0.0164582135553424,9.399898832427e-13,1.8163444880424275,2011-02-25 11:32:00,94,1,1,0.9251406063742852,1446.7487332116752,0.0164582135553424,9.399898832427e-13,0.3229580044615592,0.6307044351970962,-0.010507584,0.9888256,0.9993332,Sleeping Dog,1.4814814814814816,1.4814814814814816,0.0
15713,2011-07-19 13:34:00,2009-12-16 09:41:00,4,1010.79004,510,48,9,United Kingdom,142,580,252.697509765625,0.2068965517241379,1,3,3,3,9,Potential Loyal,0.8001987512734966,0.8201103242817385,533.3142606980367,0.0068946337124902,1.0653113671992628e-11,8.845671035112805,2010-12-14 11:28:00,167,1,1,0.8201103242817385,533.3142606980367,0.0068946337124902,1.0653113671992628e-11,0.2673466437201804,0.7618986457503581,-0.004142523,0.9878299,0.99197245,Sleeping Dog,0.6206896551724138,0.6206896551724138,0.0
15714,2011-11-28 11:26:00,2010-06-02 12:08:00,5,784.81,362,45,9,United Kingdom,11,543,156.96199951171874,0.2762430939226519,1,5,4,3,12,Loyal,0.8431680323882031,0.4281127974726516,241.6303413501157,0.008327551643091,0.020061712203376,0.1707163550644337,2010-09-12 14:22:00,260,0,1,0.4281127974726516,241.6303413501157,0.008327551643091,0.020061712203376,0.38596454754122944,1.2968452408000974,-0.0016441345,0.99697185,0.998616,Sleeping Dog,0.8287292817679559,0.8287292817679559,0.0
15715,2010-06-02 09:56:00,2010-03-30 12:17:00,5,658.02,246,33,6,United Kingdom,555,63,131.60400390625,2.380952380952381,1,1,4,3,8,At Risk,0.6969721474028765,0.1833079516915014,105.82003072380856,0.0469508149692896,599.0714837206567,967.0412024883694,2010-06-02 09:56:00,362,0,0,0.1833079516915014,105.82003072380856,0.0469508149692896,599.0714837206567,0.09369624925059125,0.878633629779459,0.068458766,0.07541314,0.0069543705,Persuadable,7.142857142857142,7.142857142857142,64.35319767531057
15716,2011-07-17 11:59:00,2009-12-07 12:42:00,11,3054.29,1815,187,9,United Kingdom,145,586,277.6627308238636,0.5631399317406143,1,3,5,5,13,Champions,0.7489444499285077,0.9814885608853272,1625.2654712753922,0.0187402976626305,4.9074276478476457e-14,0.2807757328200123,2011-05-22 12:49:00,8,0,1,0.9814885608853272,1625.2654712753922,0.0187402976626305,4.9074276478476457e-14,0.30345760584597437,1.1432311383872553,-0.0041210055,0.9885562,0.9926772,Sleeping Dog,1.689419795221843,1.689419795221843,0.0
15717,2011-04-19 13:21:00,2010-04-26 10:41:00,5,607.0,224,17,4,United Kingdom,233,358,121.4,0.4189944134078212,1,2,4,2,8,At Risk,0.1705975646623009,0.9452436117800443,700.2497517554859,0.0139621476825105,8.360803460534519e-12,11.99481815722974,2011-04-19 13:21:00,41,0,0,0.9452436117800443,700.2497517554859,0.0139621476825105,8.360803460534519e-12,0.32467726229031735,1.1791531807507711,-0.14791581,0.11713949,0.2650553,Lost Cause,1.2569832402234635,1.2569832402234635,0.0
15718,2010-06-17 16:20:00,2010-06-17 16:20:00,1,293.79,95,18,3,United Kingdom,539,0,293.7900085449219,1.0,1,1,1,2,4,Lost,0.3326158358844836,,,,,,2010-06-17 16:20:00,347,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11196215104752204,0.8967060977671284,-0.31158245,0.016742732,0.32832518,Lost Cause,90.0,90.0,0.0
15719,2011-11-07 12:29:00,2009-12-01 12:47:00,31,10217.66,5364,447,9,United Kingdom,32,705,329.60194052419354,1.319148936170213,1,4,5,5,14,Champions,0.8665004783445296,0.991752686620268,3892.047869745864,0.0439102425003952,5.49122763224983e-13,0.8678616172645286,2011-05-24 11:31:00,6,0,1,0.991752686620268,3892.047869745864,0.0439102425003952,5.49122763224983e-13,0.1137220670221164,0.8984867213472214,-0.09371054,0.9039392,0.9976497,Lost Cause,3.9574468085106385,3.9574468085106385,0.0
15720,2011-11-15 14:48:00,2010-06-07 15:40:00,2,741.92,329,152,9,United Kingdom,23,525,370.9599914550781,0.1142857142857142,1,4,2,3,9,Loyal,0.7381127711597664,,,,,,2010-06-07 15:40:00,357,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.2294951232607204,1.033489830166439,-0.03159684,0.9516341,0.98323095,Sleeping Dog,0.34285714285714286,0.34285714285714286,0.0
15721,2011-11-28 12:14:00,2011-11-28 12:14:00,1,507.08,409,80,9,United Kingdom,11,0,507.0799865722656,1.0,1,5,1,2,8,Loyal,0.8392383910822865,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.08628778833729356,0.8715095891677167,-0.64459,0.0039578127,0.6485478,Lost Cause,90.0,90.0,0.0
15722,2011-11-04 11:43:00,2010-03-09 15:05:00,11,5258.1,2283,91,9,United Kingdom,35,604,478.0090997869318,0.5463576158940397,1,4,5,5,14,Champions,0.6636994941122509,0.9051567103534638,1919.6896652863504,0.0148838740177713,38.21776912449158,176.36572855522007,2011-02-22 12:24:00,97,1,1,0.9051567103534638,1919.6896652863504,0.0148838740177713,38.21776912449158,0.32813773901965687,0.6207486112534802,-0.02640611,0.9727932,0.99919933,Sleeping Dog,1.6390728476821192,1.6390728476821192,0.0
15723,2010-12-10 11:12:00,2010-05-14 12:55:00,4,944.7,443,107,9,United Kingdom,364,209,236.1750030517578,0.5741626794258373,1,2,3,3,8,At Risk,0.779377379809307,0.7386949688026949,668.3670271647014,0.0190540937480459,2.81113969979986e-13,2.047149615680958,2010-12-10 11:12:00,171,1,0,0.7386949688026949,668.3670271647014,0.0190540937480459,2.81113969979986e-13,0.23096504431982467,0.8819128729897822,0.17320217,0.18592606,0.012723887,Persuadable,1.7224880382775118,1.7224880382775118,70.46013614156384
15724,2011-05-22 14:40:00,2010-11-04 10:22:00,3,310.85,117,17,2,United Kingdom,200,199,103.61666870117188,0.4522613065326633,1,2,3,2,7,At Risk,0.2812972195337744,0.9298471654421144,797.3960562560258,0.0150618178225223,1.4504222633761649e-12,9.360459249550562,2011-05-22 14:40:00,8,0,0,0.9298471654421144,797.3960562560258,0.0150618178225223,1.4504222633761649e-12,0.25881969693390855,1.0743795415360406,0.028795779,0.07765242,0.04885664,Sure-Thing,1.3567839195979898,1.3567839195979898,4.048266934953711
15725,2011-11-24 14:51:00,2011-11-24 14:51:00,1,415.25,221,32,7,United Kingdom,14,0,415.25,1.0,1,5,1,2,8,Loyal,0.6548668944068899,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.09513026488833429,0.880026067072983,-0.37965038,0.0042515863,0.38390198,Lost Cause,90.0,90.0,0.0
15726,2010-11-14 16:12:00,2010-11-14 16:12:00,1,321.91,123,23,8,United Kingdom,389,0,321.9100036621094,1.0,1,2,1,2,5,Lost,0.7165314655109246,,,,,,2010-11-14 16:12:00,197,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.0936448948011908,0.8785838460401462,-0.29131582,0.010899927,0.30221575,Lost Cause,90.0,90.0,0.0
15727,2011-11-23 12:36:00,2010-01-24 12:12:00,15,9445.51,5942,426,10,United Kingdom,16,668,629.7006510416667,0.6736526946107785,1,5,5,5,15,Champions,0.7979853454825341,0.9837467221706502,3918.97134120768,0.0210910637728351,0.5855256914204239,8.999999846630704,2011-05-25 15:18:00,5,0,1,0.9837467221706502,3918.97134120768,0.0210910637728351,0.5855256914204239,0.2512156736953685,1.0634690474006063,-0.03647244,0.95678777,0.9932602,Sleeping Dog,2.0209580838323356,2.0209580838323356,0.0
15728,2010-11-25 10:39:00,2010-09-21 14:46:00,2,544.6,132,10,1,United Kingdom,379,64,272.29998779296875,0.9375,1,2,2,2,6,Lost,0.0,,,,,,2010-11-25 10:39:00,186,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.17392633091029458,0.9639684497887292,-0.4260019,0.022572795,0.4485747,Lost Cause,2.8125,2.8125,0.0
15729,2011-05-11 12:36:00,2010-11-01 13:44:00,3,192.54999,47,10,3,United Kingdom,212,190,64.18332926432292,0.4736842105263158,1,2,3,1,6,At Risk,0.3029315542541432,0.9207061479696316,680.2069095421189,0.0114874377965986,0.1301002617450734,0.3226527068517166,2011-05-25 16:43:00,5,0,0,0.9207061479696316,680.2069095421189,0.0114874377965986,0.1301002617450734,0.24129009575631885,1.049556556135234,-0.01911737,0.04470911,0.06382648,Sleeping Dog,1.4210526315789473,1.4210526315789473,0.0
15730,2011-10-05 12:31:00,2010-10-04 14:15:00,5,1726.58,1061,102,9,United Kingdom,65,365,345.3159912109375,0.4109589041095891,1,3,4,4,11,Potential Loyal,0.8547772796001014,0.9268875989361636,1266.0147166092022,0.0136638981338777,8.427153104499257e-14,67.01580052863625,2011-05-19 10:53:00,11,0,1,0.9268875989361636,1266.0147166092022,0.0136638981338777,8.427153104499257e-14,0.2815952809543993,1.1084405949637777,-0.7636142,0.21823828,0.9818525,Lost Cause,1.2328767123287672,1.2328767123287672,0.0
15731,2010-06-04 10:10:00,2010-06-04 10:10:00,1,125.3,122,8,3,United Kingdom,553,0,125.3000030517578,1.0,1,1,1,1,3,Lost,0.440533016613404,,,,,,2010-06-04 10:10:00,360,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10112859239253161,0.8858986362946303,-0.27461806,0.023438895,0.29805696,Lost Cause,90.0,90.0,0.0
15732,2011-05-11 14:24:00,2010-02-04 10:10:00,10,1682.07,1361,53,8,United Kingdom,211,461,168.20699462890624,0.6507592190889371,1,2,5,4,11,At Risk,0.7489106412006402,0.9751693066518434,1120.5172764592742,0.0179508678344521,0.3958473705160149,2.069508905196204,2011-05-11 14:24:00,19,0,0,0.9751693066518434,1120.5172764592742,0.0179508678344521,0.3958473705160149,0.28325927809321666,1.111013969019687,0.34777036,0.8380735,0.49030313,Persuadable,1.9522776572668112,1.9522776572668112,114.2031818592232
15733,2011-03-02 09:05:00,2011-03-02 09:05:00,1,162.3,62,10,3,United Kingdom,282,0,162.3000030517578,1.0,1,2,1,1,4,Lost,0.4329339821675609,,,,,,2011-03-02 09:05:00,89,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10097762233322385,2.017189958425968,-0.30138168,0.020076388,0.32145807,Lost Cause,90.0,90.0,0.0
15734,2011-08-17 10:50:00,2010-06-10 14:25:00,4,2263.3,516,36,6,United Kingdom,114,432,565.8250122070312,0.2777777777777778,1,3,3,4,10,Potential Loyal,0.5819828115963025,0.9327784400466206,1268.2298420994591,0.0092410622134758,2.2061481617133145e-14,1.2738212449915671,2011-05-23 14:59:00,7,0,1,0.9327784400466206,1268.2298420994591,0.0092410622134758,2.2061481617133145e-14,0.2679183537108263,1.0877324383695142,-0.1298002,0.5160775,0.6458777,Lost Cause,0.8333333333333333,0.8333333333333333,0.0
15735,2010-10-14 13:38:00,2010-10-14 13:38:00,1,327.68,206,19,6,United Kingdom,420,0,327.67999267578125,1.0,1,1,1,2,4,Lost,0.6770104557725419,,,,,,2010-10-14 13:38:00,228,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.09528726311975301,0.8801787813329913,-0.34825128,0.0096195005,0.3578708,Lost Cause,90.0,90.0,0.0
15736,2010-09-30 14:20:00,2010-09-30 14:19:00,2,1815.72,1268,95,8,United Kingdom,434,0,907.8599853515624,2.0,1,1,2,4,7,Lost,0.8111562736373054,,,,,,2010-10-05 19:59:00,237,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.056728631911654455,0.8441992210762299,-0.43213683,0.019785428,0.45192227,Lost Cause,180.0,90.0,0.0
15737,2011-11-25 11:21:00,2011-04-11 10:01:00,8,1205.12,599,60,8,United Kingdom,14,228,150.63999938964844,1.0526315789473684,1,5,4,3,12,Loyal,0.7200878872786931,,,0.0306960539164509,205.6308386456353,1439.9999867181216,2011-04-13 09:02:00,47,0,1,0.9202453727086484,0.0,0.0306960539164509,205.6308386456353,0.174124495560907,0.9641997491432047,-0.077429235,0.73807204,0.8155013,Lost Cause,3.1578947368421053,3.1578947368421053,0.0
15738,2011-11-21 08:26:00,2009-12-10 15:52:00,41,13372.97,9285,70,8,United Kingdom,18,710,326.1699933307927,1.732394366197183,1,5,5,5,15,Champions,0.6580897645945692,0.9907194418665785,5780.535881342001,0.0520694549789055,115.06991580798118,1152.213051029977,2011-05-19 12:41:00,11,0,1,0.9907194418665785,5780.535881342001,0.0520694549789055,115.06991580798118,0.06481817607546664,0.851501744186969,-0.095354676,0.90116924,0.9965239,Lost Cause,5.197183098591549,5.197183098591549,0.0
15739,2011-10-04 13:42:00,2011-10-04 13:42:00,1,449.12,472,8,3,United Kingdom,65,0,449.1199951171875,1.0,1,3,1,2,6,Potential Loyal,0.4676962909516373,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10316063618660712,0.8879058907692867,-0.33307764,0.008183531,0.34126118,Lost Cause,90.0,90.0,0.0
15740,2011-10-21 14:29:00,2011-10-21 14:29:00,1,154.88,152,9,4,United Kingdom,48,0,154.8800048828125,1.0,1,4,1,1,6,Loyal,0.4005431506308536,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10258185972427626,0.8873332490905881,-0.36511347,0.020076388,0.38518986,Lost Cause,90.0,90.0,0.0
15741,2010-09-07 16:21:00,2010-03-31 11:55:00,2,208.62,70,11,6,United Kingdom,457,160,104.30999755859376,0.375,1,1,2,1,4,Lost,0.5981011513511627,,,,,,2010-09-07 16:21:00,265,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.19120795776447025,0.9845657630392419,0.3333173,0.57519096,0.24187365,Persuadable,1.125,1.125,39.11436872155151
15742,2010-03-30 15:25:00,2010-03-30 15:25:00,1,156.87,51,41,8,United Kingdom,618,0,156.8699951171875,1.0,1,1,1,1,3,Lost,0.7652763667783425,,,,,,2010-03-30 15:25:00,426,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.08672506754640541,0.8719268709854282,-0.32484502,0.015273445,0.34011847,Lost Cause,90.0,90.0,0.0
15743,2011-11-23 17:19:00,2011-06-08 10:14:00,4,784.45996,216,59,8,United Kingdom,15,168,196.114990234375,0.7142857142857143,1,5,3,3,11,Loyal,0.6601413690484997,,,0.0237677659541154,2.3953827490182604e-15,0.1974354505754968,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0237677659541154,2.3953827490182604e-15,0.20660893671290276,1.0036777461350581,-0.25930822,0.72726625,0.9865745,Lost Cause,2.142857142857143,2.142857142857143,0.0
15744,2011-09-23 09:52:00,2011-09-23 09:52:00,1,34.8,120,3,1,United Kingdom,77,0,34.79999923706055,1.0,1,3,1,1,5,Potential Loyal,0.0,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.12481138906151815,0.9098712486098207,-0.20074777,0.023438895,0.22418667,Lost Cause,90.0,90.0,0.0
15745,2011-11-20 13:45:00,2011-04-17 13:04:00,4,1094.59,421,57,8,United Kingdom,18,217,273.6474914550781,0.5529953917050692,1,5,3,3,11,Loyal,0.7455199712415309,,,0.0184307542604912,7.992657957735708e-13,2.366730527124602,2011-04-17 13:04:00,43,0,1,0.9202453727086484,0.0,0.0184307542604912,7.992657957735708e-13,0.22147197309479677,1.022839161448266,-0.0133398175,0.9695621,0.98290193,Sleeping Dog,1.6589861751152073,1.6589861751152073,0.0
15746,2011-07-28 15:21:00,2011-07-28 15:21:00,1,196.88,178,28,5,United Kingdom,133,0,196.8800048828125,1.0,1,3,1,1,5,Potential Loyal,0.5650881041509355,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.09460613147833553,0.8795166191084458,-0.34609962,0.032886777,0.3789864,Lost Cause,90.0,90.0,0.0
15747,2011-11-27 12:26:00,2010-01-18 11:21:00,9,2562.61,1370,116,9,United Kingdom,12,678,284.7344563802083,0.3982300884955752,1,5,5,4,14,Champions,0.5948928571752857,0.7592943886612696,828.9391005959745,0.0132734490386547,4.391603198118518e-13,4.604842902374006,2010-11-29 10:50:00,182,0,1,0.7592943886612696,828.9391005959745,0.0132734490386547,4.391603198118518e-13,0.39162838534350947,1.3089186527108385,-0.0021911263,0.99655956,0.9987507,Sleeping Dog,1.1946902654867257,1.1946902654867257,0.0
15748,2011-10-30 12:51:00,2010-09-16 16:52:00,3,614.76,262,34,6,United Kingdom,39,408,204.9200032552084,0.2205882352941176,1,4,3,3,10,Loyal,0.3497808506437417,,,0.0048921128173005,239.98670436627927,480.0000029816703,2010-09-16 16:55:00,256,0,1,0.9202453727086484,0.0,0.0048921128173005,239.98670436627927,0.29143821010665505,1.1238384083956237,-0.38494754,0.5057905,0.890738,Lost Cause,0.6617647058823529,0.6617647058823529,0.0
15749,2011-04-18 13:20:00,2011-01-11 12:55:00,3,44534.3,18028,5,4,United Kingdom,234,97,14844.766927083334,0.9278350515463918,1,2,3,5,10,At Risk,0.5679329716358632,,,0.0206164718001991,359.94396425242064,720.0000207811327,2011-04-18 13:20:00,42,0,0,0.9202453727086484,0.0,0.0206164718001991,359.94396425242064,0.06953205527375537,0.8558155697002278,0.061082304,0.5088424,0.4477601,Persuadable,2.783505154639175,2.783505154639175,2523.9504224692528
15750,2011-12-07 12:34:00,2009-12-01 17:19:00,18,6797.19,4592,388,9,United Kingdom,2,735,377.6216634114583,0.7346938775510204,1,5,5,5,15,Champions,0.8173682650160911,0.9180644393143954,2486.4649931830227,0.0232001637202937,0.8285762087491985,15.157893629350555,2011-03-01 16:34:00,90,1,1,0.9180644393143954,2486.4649931830227,0.0232001637202937,0.8285762087491985,0.24329003350021805,0.8372354710376017,-0.033123374,0.96586376,0.99898714,Sleeping Dog,2.204081632653061,2.204081632653061,0.0
15751,2010-09-05 12:44:00,2009-12-06 13:08:00,11,1380.44,443,90,9,United Kingdom,460,272,125.4945401278409,1.2132352941176472,1,1,5,4,10,At Risk,0.8522214760835662,0.4102994998528473,358.95402716161874,0.0256573354635523,85.28226496794184,213.4204155030019,2010-09-05 12:44:00,267,0,0,0.4102994998528473,358.95402716161874,0.0256573354635523,85.28226496794184,0.2641245288916925,1.0821246059531842,0.052129813,0.12280694,0.070677124,Persuadable,3.6397058823529416,3.6397058823529416,23.810980819743747
15752,2011-10-31 11:37:00,2010-09-08 11:56:00,9,4207.54,2967,359,9,United Kingdom,39,417,467.50444878472223,0.6474820143884892,1,4,5,5,14,Champions,0.8570142709277289,0.9163768686506047,2138.621016485538,0.0215317846210153,1.0370542430871288e-12,2.599400142691802,2011-04-04 12:42:00,56,0,1,0.9163768686506047,2138.621016485538,0.0215317846210153,1.0370542430871288e-12,0.2973096754536151,1.133228858270876,-0.46312463,0.52525055,0.9883752,Lost Cause,1.9424460431654678,1.9424460431654678,0.0
15753,2011-02-08 12:41:00,2011-02-08 12:41:00,1,79.200005,144,1,1,United Kingdom,304,0,79.20000457763672,1.0,1,2,1,1,4,Lost,0.0,,,,,,2011-02-08 12:41:00,111,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.1240897357932381,1.641481823570846,-0.2551017,0.023438895,0.2785406,Lost Cause,90.0,90.0,0.0
15754,2011-10-19 14:40:00,2010-02-22 13:31:00,9,3037.6099,1762,114,8,United Kingdom,50,604,337.51220703125,0.4470198675496689,1,4,5,5,14,Champions,0.7499332582032786,0.9509298482711976,1025.4280537397717,0.011549503583224,0.0285849659617065,0.1118277998761986,2011-04-07 12:24:00,53,0,1,0.9509298482711976,1025.4280537397717,0.011549503583224,0.0285849659617065,0.3498524448618572,1.2248126566199145,-0.013822794,0.98281693,0.9966397,Sleeping Dog,1.3410596026490067,1.3410596026490067,0.0
