CustomerID,LastPurchase,FirstPurchase,NumTransactions,TotalSpend,TotalItems,UniqueProducts,UniqueCategories,PrimaryCountry,Recency,CustomerLifespan,AOV,PurchaseFreqPerMonth,IsUK,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment,behavioral_entropy
15208,2011-12-08 17:24:00,2010-10-12 12:17:00,6,970.52,356,27,8,United Kingdom,0,422,161.75333658854166,0.4265402843601896,1,5,4,3,12,Loyal,0.6867724481482157
15209,2009-12-09 17:26:00,2009-12-09 17:26:00,1,178.98001,94,13,5,United Kingdom,729,0,178.98001098632812,1.0,1,1,1,1,3,Lost,0.6648929261355955
15210,2011-04-28 16:11:00,2010-05-13 14:42:00,3,1176.1901,841,66,8,United Kingdom,224,350,392.0633544921875,0.2571428571428572,1,2,3,3,8,At Risk,0.7505537624899022
15211,2011-10-10 13:31:00,2010-12-09 16:08:00,2,1277.48,357,52,8,United Kingdom,59,304,638.739990234375,0.19736842105263158,1,3,2,4,9,Potential Loyal,0.78383913410851
15212,2011-04-12 13:45:00,2010-11-28 10:45:00,2,208.28,84,7,3,United Kingdom,240,135,104.13999938964844,0.4444444444444444,1,2,2,1,5,Lost,0.4150551890657123
15213,2011-01-25 12:21:00,2011-01-14 11:05:00,2,328.35,272,22,6,United Kingdom,318,11,164.1750030517578,2.0,1,2,2,2,6,Lost,0.7234421674857305
15214,2011-12-08 12:07:00,2011-04-11 09:46:00,8,1661.44,1254,109,8,United Kingdom,1,241,207.67999267578125,0.995850622406639,1,5,4,4,13,Champions,0.7828668432336838
15215,2011-10-24 11:41:00,2010-04-06 11:21:00,7,2422.43,776,85,9,United Kingdom,46,566,346.06141880580356,0.3710247349823321,1,4,4,4,12,Loyal,0.7061819195822007
15216,2011-09-13 11:41:00,2010-03-31 09:52:00,2,486.09,217,24,8,United Kingdom,87,531,243.0449981689453,0.11299435028248588,1,3,2,2,7,Potential Loyal,0.7768600990635491
15217,2010-05-25 13:51:00,2010-05-25 13:51:00,1,426.24,190,28,5,United Kingdom,562,0,426.239990234375,1.0,1,1,1,2,4,Lost,0.41719610518049366
15218,2011-11-29 11:48:00,2010-01-26 11:33:00,22,11501.57,6541,138,10,United Kingdom,10,672,522.7986505681819,0.9821428571428572,1,5,5,5,15,Champions,0.8107244481286483
15219,2011-06-16 16:57:00,2010-03-01 11:33:00,2,685.45,271,26,6,United Kingdom,175,472,342.7250061035156,0.1271186440677966,1,3,2,3,8,Potential Loyal,0.6912776401572173
15220,2011-10-19 12:39:00,2011-03-04 10:24:00,6,1778.96,1393,110,9,United Kingdom,51,229,296.4933268229167,0.7860262008733624,1,4,4,4,12,Loyal,0.7812211493542405
15221,2010-12-08 13:08:00,2010-03-12 10:40:00,4,2465.45,287,21,7,United Kingdom,365,271,616.3624877929688,0.44280442804428044,1,2,3,4,9,At Risk,0.5830481977955873
15222,2011-01-25 08:03:00,2009-12-16 13:49:00,11,3550.9102,4458,98,10,United Kingdom,318,404,322.81001420454544,0.8168316831683168,1,2,5,5,12,At Risk,0.7907794339438079
15223,2011-04-28 11:31:00,2009-12-05 11:19:00,5,1417.95,385,26,5,United Kingdom,225,509,283.589990234375,0.29469548133595286,1,2,4,4,10,At Risk,0.5894457491967329
15224,2010-12-16 15:02:00,2010-01-15 16:14:00,5,871.36,443,24,5,United Kingdom,357,334,174.2719970703125,0.44910179640718567,1,2,4,3,9,At Risk,0.2416254921167658
15225,2011-04-19 14:51:00,2011-04-19 14:51:00,1,409.4,226,23,4,United Kingdom,233,0,409.3999938964844,1.0,1,2,1,2,5,Lost,0.48079243752373707
15226,2011-02-02 11:41:00,2011-02-02 11:41:00,1,154.40999,71,8,3,United Kingdom,310,0,154.4099884033203,1.0,1,2,1,1,4,Lost,0.4182297704448323
15227,2011-11-03 11:59:00,2010-03-16 08:23:00,9,2488.49,1217,86,8,United Kingdom,36,597,276.49888780381946,0.45226130653266333,1,4,5,4,13,Champions,0.7410726325186743
15228,2011-10-04 13:56:00,2010-07-28 10:21:00,6,5580.27,3375,184,10,United Kingdom,65,433,930.0450032552084,0.4157043879907621,1,3,4,5,12,Potential Loyal,0.7480754281667641
15229,2010-05-02 13:50:00,2010-05-02 13:50:00,1,160.5,114,9,4,United Kingdom,585,0,160.5,1.0,1,1,1,1,3,Lost,0.5415576795367455
15230,2011-04-14 14:39:00,2011-04-13 11:04:00,2,429.6,351,23,4,United Kingdom,238,1,214.8000030517578,2.0,1,2,2,2,6,Lost,0.3733956098457665
15231,2010-03-28 15:12:00,2010-03-28 15:12:00,1,250.26001,190,14,5,United Kingdom,620,0,250.260009765625,1.0,1,1,1,1,3,Lost,0.4970829198986205
15232,2011-08-18 16:27:00,2011-07-22 12:21:00,2,612.06,686,26,7,United Kingdom,112,27,306.0299987792969,2.0,1,3,2,2,7,Potential Loyal,0.6549687585159231
15233,2010-11-03 13:36:00,2010-11-03 13:36:00,1,59.399998,12,1,1,United Kingdom,400,0,59.39999771118164,1.0,1,2,1,1,4,Lost,0.0
15234,2011-03-08 08:53:00,2011-03-08 08:53:00,1,197.0,196,14,6,United Kingdom,276,0,197.0,1.0,1,2,1,1,4,Lost,0.5942426194364988
15235,2011-05-06 09:44:00,2010-11-16 12:48:00,16,2937.81,1735,161,9,United Kingdom,217,170,183.61312866210938,2.8235294117647056,1,2,5,4,11,At Risk,0.8051752154238025
15236,2011-02-14 10:52:00,2011-02-14 10:52:00,1,321.05002,269,15,5,United Kingdom,298,0,321.0500183105469,1.0,1,2,1,2,5,Lost,0.6292349937168549
15237,2011-12-08 09:46:00,2011-04-26 15:04:00,4,1412.3201,1071,94,9,United Kingdom,1,225,353.08001708984375,0.5333333333333333,1,5,3,4,12,Loyal,0.8048503208585259
15238,2011-11-10 14:28:00,2011-06-08 16:00:00,3,1071.99,692,49,7,United Kingdom,28,154,357.3299967447917,0.5844155844155844,1,4,3,3,10,Loyal,0.6844639845866777
15239,2011-11-29 14:14:00,2011-09-22 09:53:00,2,780.59,594,48,9,United Kingdom,9,68,390.2950134277344,0.8823529411764706,1,5,2,3,10,Loyal,0.8509254104239223
15240,2011-10-26 09:50:00,2009-12-05 14:57:00,12,4459.98,3214,134,10,United Kingdom,44,689,371.6649983723958,0.5224963715529753,1,4,5,5,14,Champions,0.6576746547895526
15241,2011-10-04 09:05:00,2010-02-23 13:59:00,11,3050.16,3328,120,7,United Kingdom,66,587,277.28726473721593,0.5621805792163543,1,3,5,5,13,Champions,0.6741236844867922
15242,2010-10-13 15:33:00,2010-10-13 15:33:00,1,302.03998,196,4,3,United Kingdom,421,0,302.03997802734375,1.0,1,1,1,2,4,Lost,0.3134970230533845
15243,2011-09-26 14:12:00,2010-09-30 17:28:00,2,927.28,543,56,8,United Kingdom,73,360,463.6400146484375,0.16666666666666666,1,3,2,3,8,Potential Loyal,0.70552217838549
15244,2011-10-05 13:19:00,2010-02-11 14:48:00,3,912.08,472,44,8,United Kingdom,64,600,304.02667236328125,0.15,1,3,3,3,9,Potential Loyal,0.806530450163975
15245,2011-07-28 18:56:00,2010-04-23 14:23:00,8,4610.84,3021,72,6,United Kingdom,133,461,576.35498046875,0.5206073752711496,1,3,4,5,12,Potential Loyal,0.531745014109658
15246,2011-04-15 14:45:00,2010-06-02 11:28:00,3,780.4,359,45,8,United Kingdom,237,317,260.1333414713542,0.28391167192429023,1,2,3,3,8,At Risk,0.7208037151570896
15247,2011-08-09 12:52:00,2010-06-20 14:08:00,3,976.06,514,13,6,United Kingdom,121,414,325.35333251953125,0.21739130434782608,1,3,3,3,9,Potential Loyal,0.4669899714299628
15248,2010-10-24 13:09:00,2010-06-23 14:34:00,3,1893.9299,1065,103,9,United Kingdom,410,122,631.3099772135416,0.7377049180327869,1,1,3,4,8,At Risk,0.8126989514365818
15249,2011-11-08 11:45:00,2010-03-26 14:51:00,18,9251.0,4968,303,10,United Kingdom,31,591,513.9444444444445,0.9137055837563453,1,4,5,5,14,Champions,0.8475545585261934
15250,2010-03-09 07:35:00,2010-03-09 07:35:00,1,60.0,48,3,1,United Kingdom,640,0,60.0,1.0,1,1,1,1,3,Lost,0.0
15251,2011-11-30 15:02:00,2010-01-29 12:42:00,21,20324.54,12108,183,9,United Kingdom,8,670,967.835193452381,0.9402985074626866,1,5,5,5,15,Champions,0.8044796748025593
15252,2011-11-03 13:30:00,2010-04-07 10:24:00,5,2103.41,1430,106,8,United Kingdom,35,575,420.681982421875,0.2608695652173913,1,4,4,4,12,Loyal,0.8208800046315808
15253,2011-11-23 16:22:00,2010-05-02 11:17:00,8,2055.09,1588,102,9,United Kingdom,15,570,256.8862609863281,0.42105263157894735,1,5,4,4,13,Champions,0.8068288784642202
15254,2011-08-04 15:04:00,2010-05-28 10:08:00,3,1088.35,711,64,8,United Kingdom,126,433,362.7833251953125,0.20785219399538105,1,3,3,3,9,Potential Loyal,0.7656424464289892
15255,2011-10-04 12:43:00,2009-12-03 09:10:00,9,3729.42,2226,137,9,United Kingdom,66,670,414.37999131944446,0.40298507462686567,1,3,5,5,13,Champions,0.7722497809433195
15256,2011-07-14 11:47:00,2010-05-27 11:41:00,2,170.4,92,6,3,United Kingdom,148,413,85.19999694824219,0.14527845036319612,1,3,2,1,6,Potential Loyal,0.4437307718196167
15257,2011-03-01 12:58:00,2010-10-21 14:03:00,2,685.9,71,11,5,United Kingdom,282,130,342.95001220703125,0.46153846153846156,1,2,2,3,7,Lost,0.5045385620019136
15258,2011-06-24 12:30:00,2011-05-06 14:16:00,2,623.16,142,32,5,United Kingdom,168,48,311.5799865722656,1.25,1,3,2,3,8,Potential Loyal,0.5462065412038751
15259,2010-07-15 08:47:00,2010-01-26 09:41:00,4,1182.38,631,50,6,United Kingdom,512,169,295.5950012207031,0.7100591715976331,1,1,3,3,7,At Risk,0.6212487150466744
15260,2011-08-31 13:55:00,2009-12-06 11:45:00,25,9188.2295,4722,186,9,United Kingdom,99,633,367.5291796875,1.1848341232227488,1,3,5,5,13,Champions,0.8640941388059218
15261,2011-07-27 15:20:00,2010-10-01 11:59:00,4,1508.0,806,87,7,United Kingdom,134,299,377.0,0.4013377926421405,1,3,3,4,10,Potential Loyal,0.5754913363490929
15262,2011-01-20 12:16:00,2010-08-08 15:55:00,3,418.82,218,22,6,United Kingdom,323,164,139.6066691080729,0.5487804878048781,1,2,3,2,7,At Risk,0.6746429015548879
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,156.51,89,12,4,United Kingdom,106,0,156.50999450683594,1.0,1,3,1,1,5,Potential Loyal,0.3779196188691083
15264,2011-10-06 13:49:00,2010-06-27 13:29:00,2,848.39996,443,52,8,United Kingdom,63,466,424.1999816894531,0.12875536480686695,1,3,2,3,8,Potential Loyal,0.8577000321946491
15265,2011-07-11 14:46:00,2009-12-01 17:08:00,4,3345.64,1570,179,9,United Kingdom,150,586,836.4099731445312,0.20477815699658702,1,3,3,5,11,Potential Loyal,0.7358042359894157
15266,2011-01-05 13:40:00,2010-01-07 12:19:00,5,852.20996,236,38,6,United Kingdom,337,363,170.4419921875,0.4132231404958678,1,2,4,3,9,At Risk,0.6063485241034091
15267,2011-11-17 15:59:00,2011-06-10 10:24:00,5,1717.36,944,8,5,United Kingdom,21,160,343.4719970703125,0.9375,1,4,4,4,12,Loyal,0.6587109367762324
15268,2010-08-18 10:33:00,2010-04-13 11:27:00,3,961.9,428,21,5,United Kingdom,478,126,320.6333414713542,0.7142857142857143,1,1,3,3,7,At Risk,0.5379791744904316
15269,2011-11-16 09:32:00,2010-11-14 12:58:00,3,1225.36,372,33,5,United Kingdom,23,366,408.4533284505208,0.24590163934426232,1,4,3,3,10,Loyal,0.5593256029281226
15270,2011-11-24 09:24:00,2009-12-17 15:02:00,21,8524.86,4010,66,8,United Kingdom,15,706,405.9457310267857,0.8923512747875354,1,5,5,5,15,Champions,0.7081551319675725
15271,2011-12-02 14:11:00,2010-08-05 14:57:00,24,4702.84,2522,367,10,United Kingdom,6,483,195.95166015625,1.4906832298136645,1,5,5,5,15,Champions,0.8031567383110707
15272,2011-10-13 12:59:00,2010-02-14 13:39:00,6,2085.48,687,257,10,United Kingdom,56,605,347.5799967447917,0.2975206611570248,1,4,4,4,12,Loyal,0.6871936649067414
15273,2010-04-19 11:31:00,2010-04-19 11:31:00,1,228.95999,216,1,1,United Kingdom,599,0,228.95999145507812,1.0,1,1,1,1,3,Lost,0.0
15274,2011-12-05 16:57:00,2011-11-21 14:17:00,2,716.57,619,44,9,United Kingdom,3,14,358.2850036621094,2.0,1,5,2,3,10,Loyal,0.7255906637836106
15275,2011-11-02 11:20:00,2011-11-02 11:20:00,1,615.14,498,41,7,United Kingdom,37,0,615.1400146484375,1.0,1,4,1,3,8,Loyal,0.6956322131735153
15276,2011-10-04 16:39:00,2010-10-01 12:24:00,4,649.53,331,160,10,United Kingdom,65,368,162.38250732421875,0.32608695652173914,1,3,3,3,9,Potential Loyal,0.7776065522355597
15277,2011-10-24 10:08:00,2010-10-10 16:02:00,2,476.34,373,23,7,United Kingdom,46,378,238.1699981689453,0.15873015873015872,1,4,2,2,8,Loyal,0.6146072791466562
15278,2010-05-27 10:03:00,2010-02-12 14:53:00,4,496.16,458,29,4,United Kingdom,561,103,124.04000091552734,1.1650485436893205,1,1,3,2,6,At Risk,0.5980560969131692
15279,2010-12-20 10:48:00,2010-02-02 10:15:00,5,1580.54,802,74,8,United Kingdom,354,321,316.1080078125,0.4672897196261683,1,2,4,4,10,At Risk,0.6937429690041175
15280,2011-06-20 17:14:00,2010-05-17 14:17:00,3,406.22,513,48,8,United Kingdom,171,399,135.40666707356772,0.22556390977443608,1,3,3,2,8,Potential Loyal,0.6342999020043082
15281,2011-10-12 09:10:00,2010-10-08 12:14:00,16,8543.57,5233,427,10,United Kingdom,58,368,533.97314453125,1.3043478260869565,1,4,5,5,14,Champions,0.8122897709090627
15282,2010-05-18 16:27:00,2010-05-18 16:27:00,1,348.59,395,27,4,United Kingdom,569,0,348.5899963378906,1.0,1,1,1,2,4,Lost,0.49595872405321545
15283,2010-11-14 14:54:00,2010-07-09 15:46:00,3,148.33,27,9,2,United Kingdom,389,127,49.4433339436849,0.7086614173228346,1,2,3,1,6,At Risk,0.15149585433537505
15284,2010-07-27 13:25:00,2010-07-27 13:25:00,1,24.75,5,1,1,United Kingdom,499,0,24.75,1.0,1,1,1,1,3,Lost,0.0
15285,2010-10-28 09:46:00,2010-10-28 09:46:00,1,94.920006,120,6,2,United Kingdom,407,0,94.92000579833984,1.0,1,2,1,1,4,Lost,0.1411817415046076
15286,2011-10-21 11:08:00,2011-10-21 11:08:00,1,240.54999,55,3,2,United Kingdom,49,0,240.54998779296875,1.0,1,4,1,1,6,Loyal,0.26186379137554816
15287,2011-11-17 15:34:00,2009-12-02 12:13:00,5,856.02997,1010,23,5,United Kingdom,21,715,171.20599365234375,0.2097902097902098,1,4,4,3,11,Loyal,0.44613749747534504
15288,2011-10-27 16:58:00,2010-02-12 15:27:00,10,3874.28,1401,127,10,United Kingdom,42,622,387.4280029296875,0.4823151125401929,1,4,5,5,14,Champions,0.8065104511943205
15289,2011-11-10 13:49:00,2010-03-28 11:45:00,5,1593.09,1627,67,8,United Kingdom,28,592,318.6179931640625,0.25337837837837834,1,4,4,4,12,Loyal,0.7045550381703194
15290,2011-12-05 11:39:00,2010-02-24 10:15:00,26,10496.28,6567,106,8,United Kingdom,4,649,403.70308743990387,1.201848998459168,1,5,5,5,15,Champions,0.7752500414999007
15291,2011-11-14 11:02:00,2009-12-03 11:09:00,39,13801.56,5016,115,10,United Kingdom,25,710,353.88614282852564,1.647887323943662,1,4,5,5,14,Champions,0.6745883681660073
15292,2011-05-22 15:00:00,2011-05-22 15:00:00,1,180.94,56,24,5,United Kingdom,200,0,180.94000244140625,1.0,1,2,1,1,4,Lost,0.6528839328920912
15293,2010-02-12 11:54:00,2010-02-12 11:54:00,1,247.5,178,19,5,United Kingdom,665,0,247.5,1.0,1,1,1,1,3,Lost,0.5506459531655106
15294,2010-10-25 11:45:00,2010-10-25 11:45:00,1,233.35,97,15,4,United Kingdom,410,0,233.35000610351562,1.0,1,1,1,1,3,Lost,0.5328687996865819
15295,2010-02-23 13:03:00,2010-02-23 13:03:00,1,217.24,151,50,7,United Kingdom,653,0,217.24000549316406,1.0,1,1,1,1,3,Lost,0.4993376612564848
15296,2011-10-20 11:47:00,2010-01-21 13:48:00,12,10342.83,5464,342,10,United Kingdom,50,636,861.9025065104166,0.5660377358490566,1,4,5,5,14,Champions,0.7460185198791616
15297,2011-11-29 16:32:00,2011-10-07 09:42:00,3,641.94,292,30,7,United Kingdom,9,53,213.9800008138021,1.6981132075471699,1,5,3,3,11,Loyal,0.6519900408574583
15298,2011-12-07 17:17:00,2009-12-08 17:04:00,23,9459.37,6286,199,10,United Kingdom,1,729,411.2769616168478,0.9465020576131687,1,5,5,5,15,Champions,0.7468139152804717
15299,2011-10-03 14:19:00,2010-01-12 11:34:00,9,7391.54,5452,8,3,United Kingdom,66,629,821.2822265625,0.4292527821939587,1,3,5,5,13,Champions,0.24430226328883103
15300,2011-10-06 17:08:00,2011-10-06 17:08:00,1,496.44,292,28,8,United Kingdom,63,0,496.44000244140625,1.0,1,3,1,2,6,Potential Loyal,0.7672771359414411
15301,2011-10-20 09:57:00,2010-09-15 15:41:00,17,7603.44,4290,231,10,United Kingdom,50,399,447.2611730238971,1.2781954887218046,1,4,5,5,14,Champions,0.7457032890683181
15302,2009-12-09 13:11:00,2009-12-09 13:11:00,1,308.0,102,15,6,United Kingdom,729,0,308.0,1.0,1,1,1,2,4,Lost,0.511948399792743
15303,2011-02-22 13:59:00,2010-01-25 09:42:00,3,1224.18,514,63,7,United Kingdom,289,393,408.0600179036458,0.22900763358778625,1,2,3,3,8,At Risk,0.6938012415557923
15304,2011-10-10 10:23:00,2010-10-14 10:24:00,9,919.55,133,8,3,United Kingdom,60,360,102.17222086588542,0.75,1,3,5,3,11,Potential Loyal,0.16521876821535084
15305,2010-06-02 13:50:00,2010-06-02 13:50:00,1,93.6,40,5,2,United Kingdom,554,0,93.5999984741211,1.0,1,1,1,1,3,Lost,0.2922852532386289
15306,2011-10-06 12:56:00,2010-02-18 17:12:00,9,3484.73,3074,123,7,United Kingdom,63,594,387.1922200520833,0.45454545454545453,1,3,5,5,13,Champions,0.7676086978558629
15307,2011-09-05 11:38:00,2011-09-05 11:38:00,1,205.29999,37,12,3,United Kingdom,95,0,205.29998779296875,1.0,1,3,1,1,5,Potential Loyal,0.4687485461225467
15308,2011-03-10 13:08:00,2011-03-10 13:08:00,1,310.47,175,19,7,United Kingdom,273,0,310.4700012207031,1.0,1,2,1,2,5,Lost,0.6111268805549297
15309,2010-04-08 11:11:00,2009-12-04 13:01:00,4,797.96,440,49,9,United Kingdom,610,124,199.49000549316406,0.9677419354838709,1,1,3,3,7,At Risk,0.8336872302932455
15310,2010-08-18 11:38:00,2010-08-18 11:38:00,1,1634.64,1476,45,7,United Kingdom,478,0,1634.6400146484375,1.0,1,1,1,4,6,Lost,0.7843339718996619
15311,2011-12-09 12:00:00,2009-12-01 11:21:00,207,116476.16,70769,863,10,United Kingdom,0,738,562.6867451690821,8.414634146341463,1,5,5,5,15,Champions,0.757024789731661
15312,2011-09-25 13:10:00,2009-12-16 09:23:00,12,2930.19,1693,118,9,United Kingdom,74,648,244.1824951171875,0.5555555555555555,1,3,5,4,12,Potential Loyal,0.8472974807483291
15313,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,25,1,1,United Kingdom,109,0,52.0,1.0,1,3,1,1,5,Potential Loyal,0.0
15314,2011-05-24 14:39:00,2010-10-07 15:41:00,3,820.45,750,49,9,United Kingdom,198,228,273.48333740234375,0.39473684210526316,1,2,3,3,8,At Risk,0.7917894360372951
15315,2011-10-06 12:51:00,2011-08-15 15:17:00,2,570.5,862,35,6,United Kingdom,63,51,285.25,1.1764705882352942,1,3,2,2,7,Potential Loyal,0.6566774770014357
15316,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,100,1,1,United Kingdom,326,0,165.0,1.0,1,2,1,1,4,Lost,0.0
15317,2010-01-31 15:55:00,2010-01-31 15:55:00,1,129.75,45,5,3,United Kingdom,676,0,129.75,1.0,1,1,1,1,3,Lost,0.42131593179277427
15318,2011-12-06 11:30:00,2011-12-06 11:30:00,1,312.62,642,33,9,United Kingdom,3,0,312.6199951171875,1.0,1,5,1,2,8,Loyal,0.7880513638301464
15319,2011-03-01 12:48:00,2011-03-01 12:48:00,1,204.5,175,16,5,United Kingdom,283,0,204.5,1.0,1,2,1,1,4,Lost,0.5712637422828574
15320,2011-10-26 13:27:00,2011-10-26 13:27:00,1,267.13,326,36,8,United Kingdom,43,0,267.1300048828125,1.0,1,4,1,1,6,Loyal,0.42518501598381064
15321,2011-09-30 09:40:00,2010-02-03 09:47:00,12,6709.73,3653,242,9,United Kingdom,70,603,559.1441650390625,0.5970149253731343,1,3,5,5,13,Champions,0.7349181511454826
15322,2011-09-15 09:34:00,2010-08-20 13:10:00,2,1390.86,971,76,9,United Kingdom,85,390,695.4299926757812,0.15384615384615385,1,3,2,4,9,Potential Loyal,0.8330812842450582
15323,2010-05-26 10:01:00,2010-02-16 09:21:00,3,434.6,188,29,5,United Kingdom,562,99,144.86666870117188,0.9090909090909092,1,1,3,2,6,At Risk,0.641403600918728
15324,2010-01-07 14:37:00,2010-01-07 14:37:00,1,140.22,74,8,2,United Kingdom,700,0,140.22000122070312,1.0,1,1,1,1,3,Lost,0.09132492559165421
15325,2011-08-28 11:55:00,2010-02-16 13:30:00,8,1602.01,1383,164,9,United Kingdom,103,557,200.25125122070312,0.43087971274685816,1,3,4,4,11,Potential Loyal,0.7703473676013465
15326,2011-01-10 11:38:00,2009-12-01 13:19:00,5,1700.52,1351,94,9,United Kingdom,333,404,340.10400390625,0.3712871287128713,1,2,4,4,10,At Risk,0.7571956323906008
15327,2011-10-18 11:55:00,2011-10-18 11:55:00,1,208.75002,116,10,3,United Kingdom,52,0,208.75001525878906,1.0,1,4,1,1,6,Loyal,0.3789374236253256
15328,2010-10-28 09:05:00,2010-10-28 09:05:00,1,107.240005,88,8,4,United Kingdom,407,0,107.24000549316406,1.0,1,2,1,1,4,Lost,0.49661682018280473
15329,2011-10-31 15:36:00,2009-12-14 12:18:00,11,2984.33,1219,98,9,United Kingdom,38,686,271.302734375,0.4810495626822157,1,4,5,5,14,Champions,0.7179816630797808
15330,2011-11-07 17:50:00,2011-10-10 12:30:00,2,714.96,1312,10,5,United Kingdom,31,28,357.4800109863281,2.0,1,4,2,3,9,Loyal,0.552590236157452
15331,2010-07-28 09:42:00,2010-04-09 14:26:00,3,767.91,701,41,7,United Kingdom,499,109,255.9699910481771,0.8256880733944955,1,1,3,3,7,At Risk,0.601839629969649
15332,2010-12-08 14:43:00,2010-07-14 13:01:00,6,6508.7397,2946,111,9,Lithuania,365,147,1084.7899576822917,1.2244897959183672,0,2,4,5,11,At Risk,0.6388677611831444
15333,2011-05-15 13:27:00,2011-05-15 13:27:00,1,1028.56,344,16,3,United Kingdom,207,0,1028.56005859375,1.0,1,2,1,3,6,Lost,0.2504322095099288
15334,2011-07-06 11:22:00,2011-06-19 13:51:00,3,346.22,271,65,9,United Kingdom,156,16,115.4066670735677,3.0,1,3,3,2,8,Potential Loyal,0.7661203122453305
15335,2011-10-17 12:50:00,2011-10-17 12:50:00,1,173.97,80,34,8,United Kingdom,53,0,173.97000122070312,1.0,1,4,1,1,6,Loyal,0.6514463635557755
15336,2010-11-03 12:39:00,2010-11-03 12:39:00,1,240.5,84,15,5,United Kingdom,401,0,240.5,1.0,1,2,1,1,4,Lost,0.6611898056432388
15337,2010-10-24 15:29:00,2010-10-24 15:29:00,1,373.02,200,21,7,United Kingdom,410,0,373.0199890136719,1.0,1,1,1,2,4,Lost,0.683295054150641
15338,2010-01-31 14:25:00,2010-01-31 14:25:00,1,283.43,150,56,6,United Kingdom,676,0,283.42999267578125,1.0,1,1,1,1,3,Lost,0.4938934593453352
15339,2011-10-04 12:51:00,2010-02-08 13:38:00,7,1827.84,1143,162,7,United Kingdom,65,602,261.1199951171875,0.3488372093023256,1,3,4,4,11,Potential Loyal,0.6746808583750302
15340,2010-05-27 10:27:00,2010-05-27 10:27:00,1,105.5,76,7,2,United Kingdom,561,0,105.5,1.0,1,1,1,1,3,Lost,0.27084985977963216
15341,2011-09-20 09:40:00,2010-09-16 16:41:00,2,2402.72,1008,22,4,United Kingdom,80,368,1201.3599853515625,0.16304347826086957,1,3,2,4,9,Potential Loyal,0.4816291130769435
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,1,406.09,283,24,5,United Kingdom,129,0,406.0899963378906,1.0,1,3,1,2,6,Potential Loyal,0.5982027443962072
15343,2011-09-13 13:55:00,2011-09-13 13:55:00,1,364.5,84,21,3,United Kingdom,86,0,364.5,1.0,1,3,1,2,6,Potential Loyal,0.33880649271129876
15344,2011-12-09 10:45:00,2011-09-26 14:48:00,3,563.94,116,21,5,United Kingdom,0,73,187.9800008138021,1.2328767123287672,1,5,3,2,10,Loyal,0.583499322142816
15345,2011-10-25 11:28:00,2011-10-25 11:28:00,1,393.54,81,20,4,United Kingdom,45,0,393.5400085449219,1.0,1,4,1,2,7,Loyal,0.45435136688657807
15346,2011-01-11 11:18:00,2010-10-04 15:11:00,3,596.12,260,36,7,United Kingdom,332,98,198.7066650390625,0.9183673469387755,1,2,3,2,7,At Risk,0.5517499064400794
15347,2010-12-08 15:25:00,2010-09-28 12:50:00,4,1363.6,672,29,7,United Kingdom,365,71,340.8999938964844,1.6901408450704225,1,2,3,4,9,At Risk,0.6156033327442357
15348,2011-09-28 13:17:00,2011-09-28 13:17:00,1,158.04,84,9,4,United Kingdom,71,0,158.0399932861328,1.0,1,3,1,1,5,Potential Loyal,0.44667785227753454
15349,2011-07-04 16:06:00,2011-06-05 15:46:00,2,473.81,327,65,8,United Kingdom,157,29,236.90499877929688,2.0,1,3,2,2,7,Potential Loyal,0.7056272067470101
15350,2010-12-01 13:33:00,2010-11-21 15:14:00,2,663.25,323,26,4,United Kingdom,372,9,331.625,2.0,1,2,2,3,7,Lost,0.5372928007570574
15351,2011-11-27 12:52:00,2010-10-03 12:18:00,10,3738.29,1491,201,10,United Kingdom,11,420,373.82900390625,0.7142857142857143,1,5,5,5,15,Champions,0.7579287600752791
15352,2010-06-09 11:28:00,2010-06-09 11:28:00,1,114.95,43,34,4,United Kingdom,548,0,114.94999694824219,1.0,1,1,1,1,3,Lost,0.37519077629587205
15353,2011-03-30 12:15:00,2009-12-02 11:33:00,7,3175.95,1551,274,10,United Kingdom,254,483,453.70713588169644,0.43478260869565216,1,2,4,5,11,At Risk,0.7904537870489705
15355,2011-11-10 13:44:00,2011-10-17 15:22:00,2,277.05,45,9,3,United Kingdom,28,23,138.52499389648438,2.0,1,4,2,1,7,Loyal,0.3500913476825814
15356,2011-11-08 13:11:00,2010-10-13 13:12:00,13,3463.7,2014,289,10,United Kingdom,30,390,266.4384577824519,1.0,1,4,5,5,14,Champions,0.7770061300695735
15358,2011-12-05 09:04:00,2009-12-07 12:19:00,42,17050.41,15378,359,9,United Kingdom,4,727,405.96214657738096,1.733149931224209,1,5,5,5,15,Champions,0.7384465236643757
15359,2010-02-15 10:47:00,2010-01-15 11:30:00,8,181.35,145,10,4,United Kingdom,662,30,22.668750762939453,8.0,1,1,4,1,6,At Risk,0.3878392556604306
15360,2011-10-31 09:35:00,2011-10-31 09:35:00,1,427.93,223,13,6,United Kingdom,39,0,427.92999267578125,1.0,1,4,1,2,7,Loyal,0.6948248040214495
15361,2010-12-13 09:52:00,2010-06-14 13:27:00,4,689.06995,373,10,3,United Kingdom,361,181,172.26748657226562,0.6629834254143646,1,2,3,3,8,At Risk,0.19941577991385442
