CustomerID,LastPurchase,FirstPurchase,NumTransactions,TotalSpend,TotalItems,UniqueProducts,UniqueCategories,PrimaryCountry,Recency,CustomerLifespan,AOV,PurchaseFreqPerMonth,IsUK,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment,behavioral_entropy,p_alive,predicted_clv_12m,mu,alpha,beta
15599,2011-11-13 11:44:00,2010-09-20 10:15:00,3,1250.06,1098,77,9,United Kingdom,26,419,416.6866861979167,0.2147971360381861,1,4,3,4,11,Loyal,0.6925818787019982,,,0.0071588481697090235,9.599213557013159e-15,6.584013333138412
15600,2010-10-07 14:30:00,2010-04-25 11:50:00,4,1199.31,657,55,9,United Kingdom,427,165,299.8275146484375,0.7272727272727273,1,1,3,3,7,At Risk,0.809530056990124,0.5364863091264536,529.3326534502062,0.024226093401369844,1.0714224542243093e-13,4.130136401868457
15601,2011-11-28 15:15:00,2009-12-01 14:53:00,30,14960.12,11061,310,10,United Kingdom,10,727,498.6706705729167,1.237964236588721,1,5,5,5,15,Champions,0.7913043219085295,0.9895803796172679,6746.360571042021,0.03734991042912451,2.013378376195341,20.515487402866995
15602,2011-12-01 14:14:00,2009-12-02 09:35:00,16,3230.51,2349,62,7,United Kingdom,7,729,201.9068756103516,0.6584362139917695,1,5,5,5,15,Champions,0.65735183087833,0.9845993617900672,1400.2177510336514,0.02029438548882642,0.0024998737929221334,0.028247258225375393
15603,2011-09-22 10:04:00,2010-03-01 16:02:00,2,88.48,128,4,2,United Kingdom,78,569,44.2400016784668,0.1054481546572935,1,3,2,1,6,Potential Loyal,0.2442190502882155,,,,,
15604,2011-10-18 14:47:00,2011-10-18 14:47:00,1,216.39,159,17,3,United Kingdom,51,0,216.38999938964844,1.0,1,4,1,1,6,Loyal,0.3944303982198205,,,,,
15605,2011-11-03 14:17:00,2010-01-14 14:03:00,9,1936.7999,712,80,9,United Kingdom,35,658,215.1999918619792,0.4103343465045592,1,4,5,4,13,Champions,0.671941792848889,0.9494299864706908,988.0300669300384,0.013677609029479083,2.5535125006966688e-14,1.6842966378327362
15606,2011-10-09 15:47:00,2010-03-02 14:48:00,17,5230.99,1615,84,9,United Kingdom,60,586,307.70530790441177,0.8703071672354948,1,3,5,5,13,Champions,0.748405179915955,0.975151404210365,2524.560158650728,0.029008215673939054,2.2441683907976387e-14,1.1942497532754195
15607,2011-01-07 12:44:00,2010-01-08 12:16:00,9,1708.97,1470,95,8,United Kingdom,336,364,189.88555230034723,0.7417582417582418,1,2,5,4,11,At Risk,0.668176413879242,0.8068053304015805,841.2447771734564,0.020983016456945395,0.010629372951112666,0.062443952565977366
15608,2011-11-11 13:20:00,2010-10-20 10:10:00,5,1785.98,1262,93,9,United Kingdom,27,387,357.19599609375,0.3875968992248061,1,4,4,4,12,Loyal,0.836014604952933,,,0.010332999086994338,119.97191452628103,480.00001142101166
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,1,298.48,148,16,3,United Kingdom,183,0,298.4800109863281,1.0,1,3,1,2,6,Potential Loyal,0.3983957645477225,,,,,
15610,2011-10-19 10:36:00,2011-10-19 10:36:00,1,112.46,66,6,3,United Kingdom,51,0,112.45999908447266,1.0,1,4,1,1,6,Loyal,0.3967859864371179,,,,,
15611,2011-11-30 12:36:00,2010-01-25 14:50:00,24,2976.28,745,42,7,United Kingdom,9,673,124.0116678873698,1.0698365527488856,1,5,5,5,15,Champions,0.6599527869318117,0.9414266860738466,1101.2088933141158,0.034138138877817165,15.559377444531725,359.99998718594736
15612,2011-11-03 14:52:00,2011-10-09 12:49:00,2,195.15,52,4,2,United Kingdom,35,25,97.5749969482422,2.0,1,4,2,1,7,Loyal,0.2997438305836322,,,,,
15613,2010-04-08 12:51:00,2010-04-08 12:51:00,1,433.72,700,27,6,United Kingdom,609,0,433.7200012207031,1.0,1,1,1,2,4,Lost,0.5484582295744963,,,,,
15614,2010-09-28 10:46:00,2010-03-23 11:13:00,4,3147.36,1632,73,9,United Kingdom,437,188,786.8400268554688,0.6382978723404256,1,1,3,5,9,At Risk,0.7822098886171784,0.6149331169826558,979.695373246376,0.01587541674975808,239.9625380911962,618.3163826969019
15615,2011-11-29 14:42:00,2009-12-02 15:28:00,47,21373.97,12090,292,10,United Kingdom,9,726,454.76533410904256,1.9421487603305785,1,5,5,5,15,Champions,0.7976967734253295,0.9865036292991273,7769.113916102752,0.052287742128280294,136.4828058296763,698.4727055662892
15616,2010-09-27 13:10:00,2010-09-27 13:10:00,1,317.11002,137,13,5,United Kingdom,437,0,317.1100158691406,1.0,1,1,1,2,4,Lost,0.546919376209427,,,,,
15617,2010-11-08 16:07:00,2010-07-20 13:16:00,3,828.55,485,41,7,United Kingdom,395,111,276.18332926432294,0.8108108108108107,1,2,3,3,8,At Risk,0.6140690477989289,0.5652194474483977,563.6882420715092,0.026998145020625045,8.551924505361695e-15,5.267709383889194
15618,2011-11-07 08:34:00,2011-07-26 10:13:00,4,776.85,453,38,6,United Kingdom,32,103,194.2124938964844,1.1650485436893203,1,4,3,3,10,Loyal,0.7420080129024397,,,0.028866808186639233,479.9215185621593,1439.9999712392244
15619,2011-11-29 08:14:00,2011-11-29 08:14:00,1,336.40002,136,3,3,United Kingdom,10,0,336.4000244140625,1.0,1,5,1,2,8,Loyal,0.324162108711026,,,,,
15620,2011-10-14 12:41:00,2010-10-26 11:32:00,4,1942.36,1249,114,9,United Kingdom,56,353,485.5899963378906,0.3399433427762039,1,4,3,4,11,Loyal,0.7804214864836826,0.9136087666795734,1415.8883062117964,0.01132991343481684,6.275024439950207e-13,0.6509721048210777
15621,2011-12-05 14:01:00,2011-11-18 11:49:00,4,1293.03,501,11,3,United Kingdom,3,17,323.25750732421875,4.0,1,5,3,4,12,Loyal,0.0487477473962443,,,0.17659103045190835,22.44034218821546,58.88727600807667
15622,2011-10-27 16:44:00,2010-03-04 10:29:00,17,7852.61,4091,331,10,United Kingdom,42,602,461.91822725183823,0.8471760797342193,1,4,5,5,14,Champions,0.840741641752587,0.978074538025081,3458.971928472616,0.01660505521673666,471.74122858344026,1179.4645952784174
15623,2011-07-21 17:26:00,2009-12-10 14:46:00,8,2437.05,1087,91,9,United Kingdom,140,588,304.6312561035156,0.4081632653061224,1,3,4,4,11,Potential Loyal,0.7149603537653761,0.7024445497956947,890.4712092175241,0.013602874635464123,5.531157073700075e-13,30.141552813101214
15624,2011-08-15 11:38:00,2011-03-28 13:32:00,4,588.13,357,26,6,United Kingdom,116,139,147.03250122070312,0.8633093525179856,1,3,3,2,8,Potential Loyal,0.6285421484990772,,,0.02858756194180187,2.1768208828158875e-12,4.276481176480248
15625,2011-08-28 10:21:00,2010-06-15 15:23:00,9,3236.4001,3020,106,8,United Kingdom,103,438,359.6000162760417,0.6164383561643836,1,3,5,5,13,Champions,0.7910057912765637,0.9474339257010521,1722.898924901265,0.01920905048584122,0.0695674762656483,0.9742393308556087
15626,2011-09-26 10:03:00,2010-10-14 17:16:00,3,1067.52,1138,73,8,United Kingdom,74,346,355.8400065104167,0.2601156069364161,1,3,3,3,9,Potential Loyal,0.7781726116131797,,,0.008652992171463394,7.925507360720267e-11,1.2050976505950035
15627,2010-09-08 14:14:00,2010-07-05 11:56:00,2,566.9,344,23,6,United Kingdom,456,65,283.45001220703125,0.9230769230769232,1,1,2,2,5,Lost,0.5694344662622013,,,,,
15628,2011-12-05 10:24:00,2009-12-13 13:39:00,17,5652.2603,3819,136,9,United Kingdom,4,721,332.4858972886029,0.7073509015256587,1,5,5,5,15,Champions,0.8491072855884776,0.9533416980694516,1875.4069718487276,0.023550123585417013,9.820245495700745e-15,2.400636292567841
15629,2010-09-15 13:46:00,2010-06-25 11:39:00,4,2240.9,1518,39,8,United Kingdom,449,82,560.2249755859375,1.4634146341463414,1,1,3,4,8,At Risk,0.779836456909205,0.38413453079986487,499.4317720723523,0.036550438277197755,239.9137349653215,618.3163987265615
15630,2011-10-25 15:36:00,2010-03-05 14:30:00,3,1451.4,963,74,8,United Kingdom,44,599,483.8000081380208,0.1502504173622704,1,4,3,4,11,Loyal,0.7565823742089617,,,0.005007964117154911,3.1256771845840207e-14,0.3590275392010044
15631,2010-03-07 14:52:00,2010-03-07 14:52:00,1,596.67,525,39,7,United Kingdom,641,0,596.6699829101562,1.0,1,1,1,2,4,Lost,0.5021296872413507,,,,,
15632,2011-11-24 09:51:00,2011-03-10 08:29:00,8,3285.31,2109,107,9,United Kingdom,15,259,410.6637573242188,0.9266409266409268,1,5,4,5,14,Champions,0.7909002481500911,0.8791465666833138,2187.819970926855,0.030881253902654324,2.4259842178440897e-13,2.7223393203225763
15633,2010-07-18 13:54:00,2009-12-08 17:51:00,13,4352.46,2058,77,7,United Kingdom,508,221,334.8046123798077,1.7647058823529411,1,1,5,5,11,At Risk,0.5396001887225157,0.00830507113924966,20.25375674892544,0.05860197884484633,2.959832908887667e-13,3.6967168969210427
15634,2011-11-22 16:28:00,2010-11-21 15:30:00,2,554.64996,227,34,6,United Kingdom,16,366,277.3249816894531,0.1639344262295082,1,5,2,2,9,Loyal,0.4513260973533316,,,,,
15635,2010-11-09 08:58:00,2010-11-09 08:58:00,1,100.350006,5,2,2,United Kingdom,395,0,100.35000610351562,1.0,1,2,1,1,4,Lost,0.2922852532386289,,,,,
15636,2011-09-11 11:17:00,2010-05-19 11:37:00,4,1444.58,560,39,7,United Kingdom,89,479,361.1449890136719,0.2505219206680584,1,3,3,4,10,Potential Loyal,0.690813006763908,0.8737296620619971,775.150878322796,0.008333597300414438,1.761873895071039e-12,2.0353790507457745
15637,2011-10-18 08:28:00,2009-12-15 17:54:00,5,797.59,651,37,6,United Kingdom,52,671,159.51800537109375,0.2235469448584202,1,4,4,3,11,Loyal,0.4949999225544893,0.7462320585278731,347.9375670878035,0.007444832977671377,4.08275222299245e-14,0.2120576157717169
15638,2010-11-26 11:52:00,2010-04-08 14:37:00,6,2265.2,1134,20,5,United Kingdom,378,231,377.5333251953125,0.7792207792207793,1,2,4,4,10,At Risk,0.6029123361055377,0.7021673101098624,1201.9437706615531,0.021563251504537105,287.9413863868451,1440.0000061172568
15639,2011-07-28 14:30:00,2010-04-13 13:11:00,3,1065.08,849,61,6,United Kingdom,133,471,355.0266520182292,0.1910828025477707,1,3,3,3,9,Potential Loyal,0.5740519220933146,,,0.00636868502068918,1.6061138341394274e-15,0.3342544333993663
15640,2011-12-05 14:35:00,2009-12-14 16:36:00,29,23922.78,12366,302,10,United Kingdom,3,720,824.9234240301724,1.2083333333333333,1,5,5,5,15,Champions,0.8391229347280692,0.976194476768512,8236.826348965084,0.03472459496441235,12.859470223146882,90.77689019165805
15641,2011-08-26 14:04:00,2009-12-06 15:31:00,12,5345.55,4422,249,9,United Kingdom,104,627,445.4624837239583,0.5741626794258373,1,3,5,5,13,Champions,0.8509034631314862,0.9493066398526828,2544.4155747637765,0.019110118269881446,9.022522506890346e-15,0.13544591827387426
15642,2009-12-10 11:51:00,2009-12-10 11:51:00,1,105.78,270,6,3,United Kingdom,729,0,105.77999877929688,1.0,1,1,1,1,3,Lost,0.4474959624899515,,,,,
15643,2011-06-01 07:38:00,2011-03-02 14:34:00,3,664.0,246,31,4,United Kingdom,191,90,221.33333333333331,1.0,1,2,3,3,8,At Risk,0.5074310457436702,,,0.022048743089805315,719.9524704004336,1105.9762202448255
15644,2011-06-26 14:54:00,2011-03-23 15:37:00,4,813.0,557,166,10,United Kingdom,165,94,203.25,1.2765957446808511,1,3,3,3,9,Potential Loyal,0.7129788318308085,,,0.03163226010395384,20.783579747217964,62.608695386839045
15645,2011-11-21 11:55:00,2010-10-10 12:51:00,3,1054.75,395,58,7,United Kingdom,18,406,351.5833333333333,0.2216748768472906,1,5,3,3,11,Loyal,0.68057385317586,,,0.005782744509560254,0.02876671584597205,0.08897174444527506
15646,2011-07-05 09:53:00,2010-10-25 13:06:00,5,974.61,1051,65,9,United Kingdom,157,252,194.9219970703125,0.5952380952380952,1,3,4,3,10,Potential Loyal,0.7645513241720704,0.9017068336465892,1262.6595822841064,0.019773312274753367,1.273324322546061e-12,2.6205123254306324
15647,2010-10-20 15:09:00,2010-10-20 15:09:00,1,169.0,124,11,5,United Kingdom,414,0,169.0,1.0,1,1,1,1,3,Lost,0.6744775609610191,,,,,
15648,2011-05-19 15:53:00,2011-03-17 18:59:00,2,657.35,221,23,7,United Kingdom,203,62,328.67498779296875,0.9677419354838708,1,2,2,3,7,Lost,0.7056531629519563,,,,,
15649,2011-01-07 13:34:00,2010-11-17 16:22:00,4,2170.35,485,8,2,United Kingdom,335,50,542.5875244140625,2.4,1,2,3,4,9,At Risk,0.1498332855860083,0.5140135821340562,1268.355210949661,0.07861120178451053,1.2435642472777023e-14,0.8094156963617098
15650,2010-07-06 10:41:00,2010-03-21 11:46:00,2,553.88,210,33,7,United Kingdom,521,106,276.94000244140625,0.5660377358490566,1,1,2,2,5,Lost,0.7191324986218453,,,,,
15651,2011-11-03 08:41:00,2010-04-22 13:26:00,5,1259.0599,871,52,9,United Kingdom,36,559,251.8119873046875,0.2683363148479427,1,4,4,4,12,Loyal,0.767539036833369,0.8972516700862224,699.6948834658059,0.0071455567114301665,179.98246639079395,646.6835580550114
15652,2011-09-09 14:22:00,2010-08-11 16:58:00,5,1420.34,659,93,10,United Kingdom,90,393,284.0679931640625,0.3816793893129771,1,3,4,4,11,Potential Loyal,0.6847025850202761,0.4874316621122123,643.8530813013718,0.012693842581582647,6.203344600936215e-13,9.780937438923546
15653,2011-09-08 10:49:00,2011-08-16 09:50:00,2,877.44006,1200,4,1,United Kingdom,92,23,438.7200317382813,2.0,1,3,2,3,8,Potential Loyal,0.0,,,,,
15654,2011-11-30 13:08:00,2011-11-13 15:15:00,2,922.52997,475,15,5,United Kingdom,8,16,461.2649841308594,2.0,1,5,2,3,10,Loyal,0.4952956180769771,,,,,
15655,2011-04-10 15:25:00,2011-04-10 15:25:00,1,560.67,324,34,6,United Kingdom,242,0,560.6699829101562,1.0,1,2,1,2,5,Lost,0.6986705249020081,,,,,
15656,2011-10-25 14:56:00,2011-02-28 15:32:00,4,748.5,343,46,8,United Kingdom,44,238,187.125,0.5042016806722689,1,4,3,3,10,Loyal,0.7584835279395927,,,0.01673817898644682,4.140019169594008e-11,2.3566727265799123
15657,2011-11-17 12:19:00,2011-11-17 12:19:00,1,30.0,24,1,1,United Kingdom,22,0,30.0,1.0,1,4,1,1,6,Loyal,0.0,,,,,
15658,2011-06-02 15:22:00,2009-12-03 11:19:00,8,2423.47,691,79,9,United Kingdom,189,546,302.9337463378906,0.4395604395604395,1,2,4,4,10,At Risk,0.7048630268244972,0.9751656837792204,1359.9969848019284,0.014647466159435067,5.6916320981019215e-12,10.575347331313989
15659,2011-10-27 09:23:00,2010-02-24 13:32:00,3,532.49,161,14,4,United Kingdom,43,609,177.49666341145834,0.147783251231527,1,4,3,2,9,Loyal,0.4244644555995143,,,0.004919428981337489,3.0100978614287135e-10,2.5456954837590766
15660,2011-11-14 16:58:00,2010-02-05 16:01:00,15,2812.99,1893,73,8,United Kingdom,24,647,187.532666015625,0.6955177743431221,1,4,5,4,13,Champions,0.7800285220027408,0.9782318569885189,1346.183463708647,0.02009230600275187,205.66113590438437,1401.1256234605153
15661,2011-01-26 13:56:00,2010-05-10 07:59:00,8,1215.95,779,27,5,United Kingdom,316,261,151.99374389648438,0.9195402298850576,1,2,4,3,9,At Risk,0.4224442172655303,0.7932964091037562,783.0129397943501,0.030622258622837063,2.4959315999606394e-12,0.9792997114914366
15662,2010-02-16 16:47:00,2009-12-01 13:49:00,2,283.73,145,12,4,United Kingdom,660,77,141.86500549316406,0.7792207792207791,1,1,2,1,4,Lost,0.5526073980608309,,,,,
15663,2011-08-25 15:50:00,2011-08-25 15:50:00,1,138.14,106,9,3,United Kingdom,105,0,138.13999938964844,1.0,1,3,1,1,5,Potential Loyal,0.3202510509560858,,,,,
15664,2011-10-20 10:57:00,2010-02-28 12:50:00,4,1231.53,524,53,9,United Kingdom,50,598,307.88250732421875,0.2006688963210702,1,4,3,3,10,Loyal,0.7737961678109191,0.6102689998357695,397.2380693227103,0.006678671941867328,1.280657838459806e-14,2.1418743594061223
15665,2011-06-24 14:57:00,2010-03-14 15:07:00,5,4015.12,2794,163,8,United Kingdom,167,466,803.0240234375,0.3218884120171674,1,3,4,5,12,Potential Loyal,0.8034815824090051,0.9317067936929418,1924.8414914335435,0.010706797315040846,1.304916652804364e-13,1.1671369516546237
15666,2010-08-24 16:14:00,2010-08-01 15:41:00,2,632.94,469,62,6,United Kingdom,471,23,316.4700012207031,2.0,1,1,2,3,6,Lost,0.7203652751924928,,,,,
15667,2011-10-31 10:56:00,2011-10-31 10:56:00,1,301.32,240,13,5,United Kingdom,39,0,301.32000732421875,1.0,1,4,1,2,7,Loyal,0.5789468096240412,,,,,
15668,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.31999,72,1,1,United Kingdom,217,0,76.31999206542969,1.0,1,2,1,1,4,Lost,0.0,,,,,
15669,2011-10-30 16:03:00,2011-03-21 09:13:00,4,684.33997,342,31,6,United Kingdom,39,223,171.08499145507812,0.5381165919282511,1,4,3,3,10,Loyal,0.6278502459374679,,,0.017914347344039454,2.760902037681816e-13,0.1850255303763415
15670,2011-02-16 10:50:00,2010-06-01 15:34:00,2,325.19998,132,19,4,United Kingdom,296,259,162.59999084472656,0.2316602316602316,1,2,2,2,6,Lost,0.3567229038886831,,,,,
15671,2011-11-21 12:43:00,2011-03-14 09:37:00,7,2657.1301,1699,52,8,United Kingdom,18,252,379.5900181361607,0.8333333333333333,1,5,4,4,13,Champions,0.741306921053507,0.8231166606704341,1832.8451824332226,0.026702177481202377,0.012910857978341145,0.2829676784612809
15672,2009-12-14 16:52:00,2009-12-14 16:52:00,1,45.3,10,3,2,United Kingdom,724,0,45.29999923706055,1.0,1,1,1,1,3,Lost,0.2652949955741215,,,,,
15673,2011-09-12 16:12:00,2010-02-22 14:28:00,9,6414.79,3361,177,10,United Kingdom,87,567,712.7544487847222,0.4761904761904762,1,3,5,5,13,Champions,0.7333536991689579,0.9685024317852255,2976.9014063012264,0.0158709943596948,2.218275577320205e-16,0.17625543844476227
15674,2011-09-27 15:17:00,2009-12-08 17:08:00,12,6613.52,3647,261,9,United Kingdom,72,657,551.1266682942709,0.5479452054794521,1,3,5,5,13,Champions,0.8119098867462323,0.9781018341509577,2869.140752885999,0.01823919970327961,2.969338686385185e-14,0.04824853621326071
15675,2011-09-19 13:48:00,2010-10-31 14:14:00,4,542.04,624,32,7,United Kingdom,80,322,135.50999450683594,0.3726708074534162,1,3,3,2,8,Potential Loyal,0.7352238860831473,,,0.012384593395148642,8.495939883554406e-14,11.238493331385971
15676,2011-11-21 12:40:00,2011-03-01 10:19:00,3,3435.76,2252,191,9,United Kingdom,18,265,1145.2533365885415,0.3396226415094339,1,5,3,5,13,Champions,0.8770427781465855,,,0.010410672362456123,0.0070878502880085785,0.045328038748573954
15677,2011-10-21 15:36:00,2010-09-02 12:08:00,3,1305.63,675,63,8,United Kingdom,48,414,435.2100016276042,0.217391304347826,1,4,3,4,11,Loyal,0.7337288863895818,,,0.007243857281796627,2.769968636488016e-12,0.026107811895417096
15678,2011-10-18 09:25:00,2010-07-05 12:49:00,3,1893.89,1067,77,8,United Kingdom,52,469,631.2966715494791,0.1918976545842217,1,4,3,4,11,Loyal,0.7844072303769225,,,0.0063849148809641595,9.957187147829971e-11,14.811287478844719
15679,2011-11-15 16:19:00,2011-06-10 08:24:00,4,781.27997,1170,98,10,United Kingdom,23,158,195.3199920654297,0.759493670886076,1,4,3,3,10,Loyal,0.8452621675852902,,,0.025263712101419207,2.0129949557812234e-12,0.12879546398316793
15680,2011-11-30 13:46:00,2009-12-02 12:15:00,10,4507.58,3074,155,10,United Kingdom,8,728,450.7580078125,0.4120879120879121,1,5,5,5,15,Champions,0.7971487216576761,0.7662214162111007,1559.455264625493,0.013735089976989853,1.415611515348614e-13,0.15993148775353955
15681,2011-11-14 16:30:00,2010-05-24 14:18:00,14,2989.7,1392,48,7,United Kingdom,24,539,213.5499965122768,0.7792207792207793,1,4,5,5,14,Champions,0.6858939345481692,0.897596133240858,1295.8866736547234,0.01855050753588893,413.8440022751902,1345.1356407247536
15682,2010-04-19 15:30:00,2010-01-21 14:37:00,2,318.24,222,25,6,United Kingdom,598,88,159.1199951171875,0.6818181818181819,1,1,2,2,5,Lost,0.5704615991756352,,,,,
15683,2011-08-14 12:56:00,2010-08-23 12:01:00,2,524.54,332,25,8,United Kingdom,116,356,262.2699890136719,0.1685393258426966,1,3,2,2,7,Potential Loyal,0.7768255154497697,,,,,
15684,2010-06-10 18:51:00,2009-12-04 16:13:00,3,173.95,77,9,4,United Kingdom,546,188,57.98333231608073,0.4787234042553192,1,1,3,1,5,At Risk,0.3925995618079022,0.444294054004423,154.16157880835962,0.015948145118466477,7.638703858034213e-13,3.99311976132425
15685,2010-09-15 13:43:00,2010-09-15 13:43:00,1,55.98,36,17,4,United Kingdom,449,0,55.97999954223633,1.0,1,1,1,1,3,Lost,0.5334484080081112,,,,,
15686,2010-10-15 13:50:00,2010-10-15 13:50:00,1,90.0,72,1,1,United Kingdom,419,0,90.0,1.0,1,1,1,1,3,Lost,0.0,,,,,
15687,2011-12-01 08:33:00,2011-01-13 15:13:00,9,2993.1,1310,119,9,United Kingdom,8,321,332.5666775173611,0.8411214953271029,1,5,5,5,15,Champions,0.7874733032466107,0.7921590357937257,1736.9352769611576,0.024868506039754545,89.93239660541504,719.9999906130146
15688,2010-10-17 12:06:00,2010-10-17 12:06:00,1,190.56999,95,26,5,United Kingdom,418,0,190.5699920654297,1.0,1,1,1,1,3,Lost,0.6636090959681761,,,,,
15689,2011-08-12 09:37:00,2010-04-01 09:53:00,3,521.02997,207,20,3,United Kingdom,119,497,173.6766560872396,0.1810865191146881,1,3,3,2,8,Potential Loyal,0.453590830813678,,,0.006024258265386292,6.49633106802361e-12,0.3043416089996872
15690,2011-12-05 15:59:00,2011-08-31 11:40:00,2,239.76001,408,19,6,United Kingdom,3,96,119.8800048828125,0.625,1,5,2,1,8,Loyal,0.5377375904924927,,,,,
15691,2011-04-01 15:13:00,2009-12-06 16:01:00,4,571.3,212,12,5,United Kingdom,251,480,142.8249969482422,0.25,1,2,3,2,7,At Risk,0.4168396028445677,0.9317970206313623,492.4080065895126,0.008316581324347275,3.489023872462321e-11,2.581220480483722
15692,2011-11-11 14:12:00,2011-11-11 14:12:00,1,191.04001,138,12,5,United Kingdom,27,0,191.04000854492188,1.0,1,4,1,1,6,Loyal,0.6333467001913702,,,,,
15693,2010-02-18 14:37:00,2010-02-18 14:37:00,1,37.5,30,1,1,United Kingdom,658,0,37.5,1.0,1,1,1,1,3,Lost,0.0,,,,,
15694,2011-12-09 09:44:00,2009-12-07 15:43:00,23,10795.81,2657,54,8,United Kingdom,0,731,469.3830247961956,0.9439124487004104,1,5,5,5,15,Champions,0.7860199506935734,0.9869811504172543,3644.605224890784,0.023752205656292096,0.0009390379435493153,0.0009390388983270951
15695,2011-03-18 08:32:00,2010-01-27 10:56:00,4,1131.04,484,55,8,United Kingdom,266,414,282.760009765625,0.2898550724637681,1,2,3,3,8,At Risk,0.626112275113892,0.9007230133215768,736.0641207721662,0.00723074356740146,479.98292704456816,1236.63274914325
15696,2011-11-06 14:02:00,2010-01-24 14:36:00,13,3906.57,1399,163,10,United Kingdom,32,650,300.5053898737981,0.6,1,4,5,5,14,Champions,0.7195337721203174,0.9749787511799697,1743.8829886605124,0.019452083239394347,0.02680330729385729,0.9539867544775217
15697,2010-01-19 09:10:00,2010-01-19 09:10:00,1,246.75,127,14,4,United Kingdom,689,0,246.75,1.0,1,1,1,1,3,Lost,0.3689003602498361,,,,,
15698,2010-03-25 17:38:00,2010-03-25 17:38:00,1,46.199997,60,2,1,United Kingdom,623,0,46.19999694824219,1.0,1,1,1,1,3,Lost,0.0,,,,,
15699,2011-11-22 08:26:00,2011-11-22 08:26:00,1,309.65,113,18,3,United Kingdom,17,0,309.6499938964844,1.0,1,5,1,2,8,Loyal,0.4151312106870435,,,,,
15700,2011-06-20 16:53:00,2011-06-19 15:36:00,2,696.68,357,85,7,United Kingdom,171,1,348.3399963378906,2.0,1,3,2,3,8,Potential Loyal,0.661027196297475,,,,,
15701,2011-12-07 14:39:00,2011-08-21 12:36:00,4,1542.14,923,193,10,United Kingdom,1,108,385.5350036621094,1.1111111111111112,1,5,3,4,12,Loyal,0.8298341264058439,,,0.03700776646659329,5.842741405187646e-15,4.699063729633958
15702,2010-08-20 14:50:00,2010-08-20 14:50:00,1,112.57,102,29,5,Nigeria,475,0,112.56999969482422,1.0,0,1,1,1,3,Lost,0.4581934401305503,,,,,
15703,2011-03-20 10:51:00,2011-03-20 10:51:00,1,211.5,66,5,4,United Kingdom,264,0,211.5,1.0,1,2,1,1,4,Lost,0.5828723476921558,,,,,
15704,2011-07-22 13:35:00,2010-05-05 14:51:00,6,3817.96,1723,129,9,United Kingdom,139,442,636.32666015625,0.4072398190045249,1,3,4,5,12,Potential Loyal,0.7910126333842885,0.9255550587812633,1461.9565529081501,0.011291359299890152,19.171656866760436,88.35089738650919
15705,2011-05-22 15:37:00,2011-05-22 15:37:00,1,143.1,62,6,3,United Kingdom,200,0,143.10000610351562,1.0,1,2,1,1,4,Lost,0.2989528702681636,,,,,
15706,2011-10-07 10:09:00,2011-08-15 14:32:00,4,1060.56,321,50,8,United Kingdom,63,52,265.1400146484375,2.3076923076923075,1,3,3,3,9,Potential Loyal,0.6888722961519773,,,0.06472561941205296,0.2115788434413695,0.9372663682874489
15707,2011-11-04 14:35:00,2011-09-14 14:19:00,4,945.58,605,126,10,United Kingdom,34,51,236.3950042724609,2.3529411764705883,1,4,3,3,10,Loyal,0.7948578536431764,,,0.07841418144216242,2.694649866511184e-14,2.5975864120461303
15708,2011-10-30 10:54:00,2010-10-10 11:33:00,9,4378.72,1675,135,9,United Kingdom,40,384,486.5244683159722,0.703125,1,4,5,5,14,Champions,0.7351646548066585,0.9531947960941817,3048.82045325755,0.02337829970105044,3.5883981221838047e-12,1.9978824564917035
15709,2011-03-01 10:38:00,2010-04-29 18:31:00,2,327.84998,169,26,7,United Kingdom,283,305,163.92498779296875,0.1967213114754098,1,2,2,2,6,Lost,0.6818840971483294,,,,,
15710,2010-10-18 17:05:00,2010-10-18 17:05:00,1,898.87,641,110,10,United Kingdom,416,0,898.8699951171875,1.0,1,1,1,3,5,Lost,0.713013768307928,,,,,
15711,2010-06-01 12:14:00,2010-01-24 12:13:00,2,420.25,199,25,5,United Kingdom,556,128,210.125,0.46875,1,1,2,2,5,Lost,0.5335076376219046,,,,,
15712,2011-11-30 14:09:00,2009-12-01 11:17:00,12,3472.41,1277,86,9,United Kingdom,8,729,289.36749267578125,0.4938271604938271,1,5,5,5,15,Champions,0.7249977237945405,0.9251406063742853,1446.7487332116752,0.016458213555342435,9.399898832427e-13,1.8163444880424275
15713,2011-07-19 13:34:00,2009-12-16 09:41:00,4,1010.79004,510,48,9,United Kingdom,142,580,252.697509765625,0.2068965517241379,1,3,3,3,9,Potential Loyal,0.8001987512734966,0.8201103242817385,533.3142606980367,0.006894633712490217,1.0653113671992628e-11,8.845671035112805
15714,2011-11-28 11:26:00,2010-06-02 12:08:00,5,784.81,362,45,9,United Kingdom,11,543,156.96199951171874,0.2762430939226519,1,5,4,3,12,Loyal,0.8431680323882031,0.42811279747265163,241.63034135011574,0.00832755164309104,0.02006171220337603,0.17071635506443378
15715,2010-06-02 09:56:00,2010-03-30 12:17:00,5,658.02,246,33,6,United Kingdom,555,63,131.60400390625,2.380952380952381,1,1,4,3,8,At Risk,0.6969721474028765,0.1833079516915014,105.82003072380856,0.04695081496928963,599.0714837206567,967.0412024883694
