CustomerID,Recency,NumTransactions,TotalSpend,AOV,behavioral_entropy,IsUK,churned,duration,high_entropy
15203,25,15,4400.18,293.34534505208336,0.6492746135245177,1,0,25,0
15204,356,1,316.58,316.5799865722656,0.5499551159722131,1,1,356,0
15205,84,2,653.24,326.6199951171875,0.7002118890362851,1,0,84,1
15206,9,4,420.3,105.0749969482422,0.0,1,0,9,0
15207,415,3,683.92,227.97332763671875,0.4254267246108596,1,1,415,0
15208,0,6,970.52,161.75333658854166,0.6867724481482157,1,0,1,1
15209,729,1,178.98001,178.98001098632812,0.6648929261355955,1,1,729,1
15210,224,3,1176.1901,392.0633544921875,0.7505537624899022,1,1,224,1
15211,59,2,1277.48,638.739990234375,0.78383913410851,1,0,59,1
15212,240,2,208.28,104.13999938964844,0.4150551890657123,1,1,240,0
15213,318,2,328.35,164.1750030517578,0.7234421674857305,1,1,318,1
15214,1,8,1661.44,207.67999267578125,0.7828668432336838,1,0,1,1
15215,46,7,2422.43,346.0614188058036,0.7061819195822007,1,0,46,1
15216,87,2,486.09,243.0449981689453,0.7768600990635491,1,0,87,1
15217,562,1,426.24,426.239990234375,0.4171961051804936,1,1,562,0
15218,10,22,11501.57,522.7986505681819,0.8107244481286483,1,0,10,1
15219,175,2,685.45,342.7250061035156,0.6912776401572173,1,1,175,1
15220,51,6,1778.96,296.4933268229167,0.7812211493542405,1,0,51,1
15221,365,4,2465.45,616.3624877929688,0.5830481977955873,1,1,365,0
15222,318,11,3550.9102,322.81001420454544,0.7907794339438079,1,1,318,1
15223,225,5,1417.95,283.589990234375,0.5894457491967329,1,1,225,0
15224,357,5,871.36,174.2719970703125,0.2416254921167658,1,1,357,0
15225,233,1,409.4,409.3999938964844,0.480792437523737,1,1,233,0
15226,310,1,154.40999,154.4099884033203,0.4182297704448323,1,1,310,0
15227,36,9,2488.49,276.49888780381946,0.7410726325186743,1,0,36,1
15228,65,6,5580.27,930.0450032552084,0.7480754281667641,1,0,65,1
15229,585,1,160.5,160.5,0.5415576795367455,1,1,585,0
15230,238,2,429.6,214.8000030517578,0.3733956098457665,1,1,238,0
15231,620,1,250.26001,250.260009765625,0.4970829198986205,1,1,620,0
15232,112,2,612.06,306.0299987792969,0.6549687585159231,1,1,112,0
15233,400,1,59.399998,59.39999771118164,0.0,1,1,400,0
15234,276,1,197.0,197.0,0.5942426194364988,1,1,276,0
15235,217,16,2937.81,183.61312866210935,0.8051752154238025,1,1,217,1
15236,298,1,321.05002,321.0500183105469,0.6292349937168549,1,1,298,0
15237,1,4,1412.3201,353.0800170898437,0.8048503208585259,1,0,1,1
15238,28,3,1071.99,357.3299967447917,0.6844639845866777,1,0,28,1
15239,9,2,780.59,390.2950134277344,0.8509254104239223,1,0,9,1
15240,44,12,4459.98,371.6649983723958,0.6576746547895526,1,0,44,0
15241,66,11,3050.16,277.28726473721593,0.6741236844867922,1,0,66,1
15242,421,1,302.03998,302.0399780273437,0.3134970230533845,1,1,421,0
15243,73,2,927.28,463.6400146484375,0.70552217838549,1,0,73,1
15244,64,3,912.08,304.02667236328125,0.806530450163975,1,0,64,1
15245,133,8,4610.84,576.35498046875,0.531745014109658,1,1,133,0
15246,237,3,780.4,260.1333414713542,0.7208037151570896,1,1,237,1
15247,121,3,976.06,325.35333251953125,0.4669899714299628,1,1,121,0
15248,410,3,1893.9299,631.3099772135416,0.8126989514365818,1,1,410,1
15249,31,18,9251.0,513.9444444444445,0.8475545585261934,1,0,31,1
15250,640,1,60.0,60.0,0.0,1,1,640,0
15251,8,21,20324.54,967.835193452381,0.8044796748025593,1,0,8,1
15252,35,5,2103.41,420.681982421875,0.8208800046315808,1,0,35,1
15253,15,8,2055.09,256.8862609863281,0.8068288784642202,1,0,15,1
15254,126,3,1088.35,362.7833251953125,0.7656424464289892,1,1,126,1
15255,66,9,3729.42,414.37999131944446,0.7722497809433195,1,0,66,1
15256,148,2,170.4,85.19999694824219,0.4437307718196167,1,1,148,0
15257,282,2,685.9,342.95001220703125,0.5045385620019136,1,1,282,0
15258,168,2,623.16,311.5799865722656,0.5462065412038751,1,1,168,0
15259,512,4,1182.38,295.5950012207031,0.6212487150466744,1,1,512,0
15260,99,25,9188.2295,367.5291796875,0.8640941388059218,1,1,99,1
15261,134,4,1508.0,377.0,0.5754913363490929,1,1,134,0
15262,323,3,418.82,139.6066691080729,0.6746429015548879,1,1,323,1
15263,106,1,156.51,156.50999450683594,0.3779196188691083,1,1,106,0
15264,63,2,848.39996,424.1999816894531,0.8577000321946491,1,0,63,1
15265,150,4,3345.64,836.4099731445312,0.7358042359894157,1,1,150,1
15266,337,5,852.20996,170.4419921875,0.6063485241034091,1,1,337,0
15267,21,5,1717.36,343.4719970703125,0.6587109367762324,1,0,21,1
15268,478,3,961.9,320.6333414713542,0.5379791744904316,1,1,478,0
15269,23,3,1225.36,408.4533284505208,0.5593256029281226,1,0,23,0
15270,15,21,8524.86,405.9457310267857,0.7081551319675725,1,0,15,1
15271,6,24,4702.84,195.95166015625,0.8031567383110707,1,0,6,1
15272,56,6,2085.48,347.5799967447917,0.6871936649067414,1,0,56,1
15273,599,1,228.95999,228.95999145507807,0.0,1,1,599,0
15274,3,2,716.57,358.2850036621094,0.7255906637836106,1,0,3,1
15275,37,1,615.14,615.1400146484375,0.6956322131735153,1,0,37,1
15276,65,4,649.53,162.38250732421875,0.7776065522355597,1,0,65,1
15277,46,2,476.34,238.1699981689453,0.6146072791466562,1,0,46,0
15278,561,4,496.16,124.04000091552734,0.5980560969131692,1,1,561,0
15279,354,5,1580.54,316.1080078125,0.6937429690041175,1,1,354,1
15280,171,3,406.22,135.40666707356772,0.6342999020043082,1,1,171,0
15281,58,16,8543.57,533.97314453125,0.8122897709090627,1,0,58,1
15282,569,1,348.59,348.5899963378906,0.4959587240532154,1,1,569,0
15283,389,3,148.33,49.4433339436849,0.151495854335375,1,1,389,0
15284,499,1,24.75,24.75,0.0,1,1,499,0
15285,407,1,94.920006,94.92000579833984,0.1411817415046076,1,1,407,0
15286,49,1,240.54999,240.54998779296875,0.2618637913755481,1,0,49,0
15287,21,5,856.02997,171.20599365234375,0.446137497475345,1,0,21,0
15288,42,10,3874.28,387.4280029296875,0.8065104511943205,1,0,42,1
15289,28,5,1593.09,318.6179931640625,0.7045550381703194,1,0,28,1
15290,4,26,10496.28,403.7030874399039,0.7752500414999007,1,0,4,1
15291,25,39,13801.56,353.88614282852564,0.6745883681660073,1,0,25,1
15292,200,1,180.94,180.94000244140625,0.6528839328920912,1,1,200,0
15293,665,1,247.5,247.5,0.5506459531655106,1,1,665,0
15294,410,1,233.35,233.3500061035156,0.5328687996865819,1,1,410,0
15295,653,1,217.24,217.2400054931641,0.4993376612564848,1,1,653,0
15296,50,12,10342.83,861.9025065104166,0.7460185198791616,1,0,50,1
15297,9,3,641.94,213.9800008138021,0.6519900408574583,1,0,9,0
15298,1,23,9459.37,411.2769616168478,0.7468139152804717,1,0,1,1
15299,66,9,7391.54,821.2822265625,0.244302263288831,1,0,66,0
15300,63,1,496.44,496.4400024414063,0.7672771359414411,1,0,63,1
15301,50,17,7603.44,447.2611730238971,0.7457032890683181,1,0,50,1
15302,729,1,308.0,308.0,0.511948399792743,1,1,729,0
15303,289,3,1224.18,408.0600179036458,0.6938012415557923,1,1,289,1
15304,60,9,919.55,102.17222086588542,0.1652187682153508,1,0,60,0
15305,554,1,93.6,93.5999984741211,0.2922852532386289,1,1,554,0
15306,63,9,3484.73,387.1922200520833,0.7676086978558629,1,0,63,1
15307,95,1,205.29999,205.29998779296875,0.4687485461225467,1,1,95,0
15308,273,1,310.47,310.4700012207031,0.6111268805549297,1,1,273,0
15309,610,4,797.96,199.4900054931641,0.8336872302932455,1,1,610,1
15310,478,1,1634.64,1634.6400146484375,0.7843339718996619,1,1,478,1
15311,0,207,116476.16,562.6867451690821,0.757024789731661,1,0,1,1
15312,74,12,2930.19,244.1824951171875,0.8472974807483291,1,0,74,1
15313,109,1,52.0,52.0,0.0,1,1,109,0
15314,198,3,820.45,273.4833374023437,0.7917894360372951,1,1,198,1
15315,63,2,570.5,285.25,0.6566774770014357,1,0,63,0
15316,326,1,165.0,165.0,0.0,1,1,326,0
15317,676,1,129.75,129.75,0.4213159317927742,1,1,676,0
15318,3,1,312.62,312.6199951171875,0.7880513638301464,1,0,3,1
15319,283,1,204.5,204.5,0.5712637422828574,1,1,283,0
15320,43,1,267.13,267.1300048828125,0.4251850159838106,1,0,43,0
15321,70,12,6709.73,559.1441650390625,0.7349181511454826,1,0,70,1
15322,85,2,1390.86,695.4299926757812,0.8330812842450582,1,0,85,1
15323,562,3,434.6,144.86666870117188,0.641403600918728,1,1,562,0
15324,700,1,140.22,140.22000122070312,0.0913249255916542,1,1,700,0
15325,103,8,1602.01,200.25125122070312,0.7703473676013465,1,1,103,1
15326,333,5,1700.52,340.10400390625,0.7571956323906008,1,1,333,1
15327,52,1,208.75002,208.75001525878903,0.3789374236253256,1,0,52,0
15328,407,1,107.240005,107.24000549316406,0.4966168201828047,1,1,407,0
15329,38,11,2984.33,271.302734375,0.7179816630797808,1,0,38,1
15330,31,2,714.96,357.4800109863281,0.552590236157452,1,0,31,0
15331,499,3,767.91,255.9699910481771,0.601839629969649,1,1,499,0
15332,365,6,6508.7397,1084.7899576822915,0.6388677611831444,0,1,365,0
15333,207,1,1028.56,1028.56005859375,0.2504322095099288,1,1,207,0
15334,156,3,346.22,115.4066670735677,0.7661203122453305,1,1,156,1
15335,53,1,173.97,173.97000122070312,0.6514463635557755,1,0,53,0
15336,401,1,240.5,240.5,0.6611898056432388,1,1,401,1
15337,410,1,373.02,373.0199890136719,0.683295054150641,1,1,410,1
15338,676,1,283.43,283.42999267578125,0.4938934593453352,1,1,676,0
15339,65,7,1827.84,261.1199951171875,0.6746808583750302,1,0,65,1
15340,561,1,105.5,105.5,0.2708498597796321,1,1,561,0
15341,80,2,2402.72,1201.3599853515625,0.4816291130769435,1,0,80,0
15342,129,1,406.09,406.0899963378906,0.5982027443962072,1,1,129,0
15343,86,1,364.5,364.5,0.3388064927112987,1,0,86,0
15344,0,3,563.94,187.9800008138021,0.583499322142816,1,0,1,0
15345,45,1,393.54,393.5400085449219,0.454351366886578,1,0,45,0
15346,332,3,596.12,198.7066650390625,0.5517499064400794,1,1,332,0
15347,365,4,1363.6,340.8999938964844,0.6156033327442357,1,1,365,0
15348,71,1,158.04,158.0399932861328,0.4466778522775345,1,0,71,0
15349,157,2,473.81,236.90499877929688,0.7056272067470101,1,1,157,1
15350,372,2,663.25,331.625,0.5372928007570574,1,1,372,0
15351,11,10,3738.29,373.82900390625,0.7579287600752791,1,0,11,1
15352,548,1,114.95,114.9499969482422,0.375190776295872,1,1,548,0
15353,254,7,3175.95,453.7071358816965,0.7904537870489705,1,1,254,1
15355,28,2,277.05,138.52499389648438,0.3500913476825814,1,0,28,0
15356,30,13,3463.7,266.4384577824519,0.7770061300695735,1,0,30,1
15358,4,42,17050.41,405.96214657738096,0.7384465236643757,1,0,4,1
15359,662,8,181.35,22.668750762939453,0.3878392556604306,1,1,662,0
15360,39,1,427.93,427.9299926757813,0.6948248040214495,1,0,39,1
15361,361,4,689.06995,172.26748657226562,0.1994157799138544,1,1,361,0
15362,448,2,613.08,306.5400085449219,0.733887836869386,1,1,448,1
15363,372,2,1004.11,502.0549926757813,0.8210625379931216,1,1,372,1
15364,95,2,913.19,456.5950012207031,0.7073165580204203,1,1,95,1
15365,25,13,4557.13,350.54845252403845,0.8453504333204482,1,0,25,1
15366,74,7,2389.08,341.2971540178572,0.7642464370086257,1,0,74,1
15367,56,11,5081.33,461.9390980113636,0.7169198820217786,1,0,56,1
15368,20,2,722.74,361.3699951171875,0.4504465632149874,1,0,20,0
15369,491,11,6251.2603,568.29638671875,0.7273206270173262,1,1,491,1
15370,40,8,3739.01,467.3762512207031,0.5685978380694438,1,0,40,0
15371,661,1,59.399998,59.39999771118164,0.0,1,1,661,0
15372,136,8,6017.06,752.1325073242188,0.8747017121719247,1,1,136,1
15373,7,17,3421.39,201.2582289751838,0.6238244273314617,1,0,7,0
15374,128,2,307.32,153.66000366210938,0.2839874296473682,1,1,128,0
15375,689,1,60.96,60.959999084472656,0.5010637592554212,1,1,689,0
15376,39,3,1233.36,411.1199951171875,0.6833784209356317,1,0,39,1
15377,382,4,1211.75,302.9375,0.4888965167679808,1,1,382,0
15378,462,2,246.5,123.25,0.0,1,1,462,0
15379,168,8,4877.84,609.72998046875,0.8011599762362142,1,1,168,1
15380,8,11,3479.06,316.2781871448864,0.4133078773018466,1,0,8,0
15381,213,5,1890.5701,378.114013671875,0.5643800746812119,1,1,213,0
15382,14,12,13733.55,1144.4624837239585,0.7999851001350652,1,0,14,1
15384,169,4,2027.79,506.947509765625,0.6507988959178793,1,1,169,0
15385,39,3,942.08,314.02667236328125,0.4795889420665299,1,0,39,0
15386,185,1,394.14,394.1400146484375,0.4911821900866073,1,1,185,0
15387,491,1,468.65,468.6499938964844,0.3179244730992496,1,1,491,0
15388,269,1,140.54001,140.54000854492188,0.561926988479364,0,1,269,0
15389,171,5,2733.8,546.760009765625,0.0,1,1,171,0
15390,395,2,1216.66,608.3300170898438,0.6430619158109946,0,1,395,0
15391,583,1,289.87,289.8699951171875,0.2096831529081633,1,1,583,0
15392,4,7,2911.6199,415.9456961495536,0.6968108304472228,1,0,4,1
15393,15,5,891.33997,178.2679931640625,0.6275388314826702,1,0,15,0
15394,9,11,5286.8,480.6181640625,0.703880571270849,1,0,9,1
15395,325,1,107.45,107.4499969482422,0.2630945111281803,1,1,325,0
15396,112,2,796.38,398.1900024414063,0.4259946782612098,1,1,112,0
15397,289,1,94.0,94.0,0.2811825026595474,1,1,289,0
15398,15,2,1345.53,672.7650146484375,0.7930909063180234,1,0,15,1
15399,0,3,815.77,271.92333984375,0.8511101383630931,1,0,1,1
15400,91,8,1302.2999,162.78749084472656,0.5442582723267242,1,1,91,0
15401,451,2,216.95,108.4749984741211,0.523616249716347,1,1,451,0
15402,148,6,1830.12,305.01999918619794,0.386928156403271,1,1,148,0
15403,491,2,170.88,85.44000244140625,0.339636135349196,1,1,491,0
15404,375,1,257.06,257.0599975585937,0.4657143773471056,1,1,375,0
15405,188,2,659.83997,329.91998291015625,0.5947941748103271,1,1,188,0
15406,30,4,975.87,243.96749877929688,0.8446298015703015,1,0,30,1
15407,33,4,1056.44,264.1099853515625,0.7996273291988786,1,0,33,1
15408,263,1,267.18,267.17999267578125,0.5394864430207227,1,1,263,0
15409,720,1,131.25,131.25,0.4319263958911823,1,1,720,0
15410,83,10,4685.7197,468.57197265625,0.6777989032091359,1,0,83,1
15411,25,4,1358.88,339.7200012207031,0.7181546211115467,1,0,25,1
15412,170,1,190.53,190.52999877929688,0.2128575595664365,1,1,170,0
15413,691,5,6798.7197,1359.7439453125,0.4578370991783719,1,1,691,0
15414,9,3,774.9,258.3000081380208,0.8128235861053328,1,0,9,1
15415,312,1,572.81,572.8099975585938,0.6631707721727101,1,1,312,1
15416,64,7,4572.82,653.2599748883929,0.8344013275059087,1,0,64,1
15417,84,1,508.8,508.7999877929688,0.2867795061911221,1,0,84,0
15418,424,2,452.32,226.16000366210935,0.8018472871331976,1,1,424,1
15419,24,1,135.86,135.86000061035156,0.5098845336217762,1,0,24,0
15420,433,6,743.0,123.83333333333331,0.747596348974476,1,1,433,1
15421,58,10,3805.34,380.5340087890625,0.7596525111849339,1,0,58,1
15422,322,7,1619.97,231.42428152901783,0.820727506893449,1,1,322,1
15423,37,3,266.88998,88.9633280436198,0.537924672598704,1,0,37,0
15424,253,3,597.78,199.260009765625,0.6580073883309773,1,1,253,1
15425,399,4,1944.57,486.1424865722656,0.6391737349290851,1,1,399,0
15426,18,9,2615.39,290.598876953125,0.7800290550827759,1,0,18,1
15427,32,3,1475.64,491.8800048828125,0.7904404639904846,1,0,32,1
15428,14,4,762.75,190.6875,0.626048221044268,1,0,14,0
15429,26,2,397.35,198.6750030517578,0.7607549955499754,1,0,26,1
15430,467,2,954.75,477.375,0.5324667668971514,1,1,467,0
15431,502,1,153.24,153.24000549316406,0.296583221518423,1,1,502,0
15432,22,2,320.76,160.3800048828125,0.5027915528702895,1,0,22,0
15433,213,2,533.3,266.6499938964844,0.5767987369279323,1,1,213,0
15434,7,11,2567.06,233.36909623579547,0.678062456326833,1,0,7,1
15435,21,1,149.29,149.2899932861328,0.523369646376807,1,0,21,0
15436,11,3,1122.53,374.1766764322917,0.7885956352565919,1,0,11,1
15437,261,2,393.44998,196.72499084472656,0.5282939923072859,1,1,261,0
15438,130,1,156.58,156.5800018310547,0.7146611187001519,1,1,130,1
15439,404,4,1269.05,317.26251220703125,0.6623996508742246,1,1,404,1
15440,54,3,383.68,127.89333089192708,0.7608297057802537,1,0,54,1
15441,395,3,1254.21,418.0699869791667,0.4449077799223825,1,1,395,0
15442,248,1,594.0,594.0,0.0,1,1,248,0
15443,1,14,5175.93,369.7092982700893,0.8022337704077181,1,0,1,1
15444,8,2,1418.26,709.1300048828125,0.7907834111880413,1,0,8,1
15445,263,2,284.5,142.25,0.5316073656336119,1,1,263,0
15446,376,3,403.95,134.6500040690104,0.6867625923776934,1,1,376,1
15447,330,5,492.88,98.5760009765625,0.5121349532047382,1,1,330,0
15448,312,2,788.81,394.4049987792969,0.6237835578857882,1,1,312,0
15449,25,3,974.52,324.8400065104167,0.7952257566528479,1,0,25,1
15450,29,1,429.84,429.8399963378906,0.7127852778520801,1,0,29,1
15451,433,2,233.20999,116.60499572753906,0.769517103658262,1,1,433,1
15452,29,6,1799.11,299.85166422526044,0.8006544174841868,1,0,29,1
15453,1,7,1388.37,198.3385707310268,0.754666468172089,1,0,1,1
15454,361,2,305.59,152.7949981689453,0.4501185672624463,1,1,361,0
15455,597,1,38.25,38.25,0.0,1,1,597,0
15456,282,10,2119.27,211.927001953125,0.6101627468916536,1,1,282,0
15457,261,1,237.06999,237.0699920654297,0.6573425076165731,1,1,261,0
15458,24,2,370.44,185.22000122070312,0.8167755628699449,1,0,24,1
15459,416,2,202.83002,101.41500854492188,0.4150042979120632,1,1,416,0
15460,353,1,216.76,216.75999450683597,0.7504603974437436,1,1,353,1
15461,460,2,429.7,214.8500061035156,0.0,1,1,460,0
15462,93,4,737.05,184.2624969482422,0.479328239908843,1,1,93,0
15463,28,1,126.14,126.13999938964844,0.5844424955215103,1,0,28,0
15464,337,1,1048.85,1048.8499755859375,0.5908223289533461,1,1,337,0
15465,19,32,12655.649,395.4890441894531,0.7278391474107917,1,0,19,1
15466,84,4,1571.01,392.7525024414063,0.8043217251274427,1,0,84,1
15467,8,3,524.88,174.96000162760416,0.6920999591315283,1,0,8,1
15468,50,3,1430.48,476.82666015625,0.5518452465055252,1,0,50,0
15469,49,3,874.25,291.4166666666667,0.6045150578879142,1,0,49,0
15470,575,1,63.42,63.41999816894531,0.2900277661325667,1,1,575,0
15471,1,3,1316.5599,438.8533121744792,0.6784493655857179,1,0,1,1
15472,112,1,371.56,371.55999755859375,0.7406101868420817,1,1,112,1
15473,13,8,2046.0,255.75,0.2389629086209747,1,0,13,0
15474,595,1,163.1,163.10000610351562,0.5346650582142949,1,1,595,0
15475,76,1,454.11002,454.1100158691406,0.6574332536411217,1,0,76,0
15476,379,4,2209.98,552.4949951171875,0.6781668861533807,1,1,379,1
15477,649,1,368.4,368.3999938964844,0.2983436219957756,1,1,649,0
15478,39,3,1982.48,660.82666015625,0.6660573393159891,1,0,39,1
15479,732,1,147.4,147.39999389648438,0.2235110298398254,1,1,732,0
15480,115,3,3592.25,1197.4166666666667,0.7367213142441552,0,1,115,1
15481,400,1,1993.34,1993.3399658203125,0.7176761632672837,0,1,400,1
15482,15,18,14552.56,808.4755316840278,0.8177871209553974,1,0,15,1
15483,160,10,855.06,85.50599975585938,0.8779539428816208,1,1,160,1
15484,0,6,4656.0,776.0,0.845737561475572,1,0,1,1
15485,29,7,5771.51,824.5013950892857,0.8186526308303957,1,0,29,1
15486,526,1,102.0,102.0,0.0,1,1,526,0
15487,679,1,231.32,231.32000732421875,0.6731425311331647,1,1,679,1
15488,92,5,431.91998,86.38399658203124,0.545005575810774,1,1,92,0
15489,22,8,2419.61,302.4512634277344,0.6924402170353112,1,0,22,1
15490,429,1,217.6,217.6000061035156,0.410334414966175,1,1,429,0
15491,94,6,3100.09,516.6816813151041,0.6733410623349423,1,1,94,1
15492,27,2,659.46,329.7300109863281,0.6845898036108636,1,0,27,1
15493,32,9,4306.4897,478.4988606770833,0.7350437306104979,1,0,32,1
15494,20,5,3780.05,756.010009765625,0.8631075225194053,1,0,20,1
15495,378,1,246.5,246.5,0.6815492286768469,1,1,378,1
15496,630,1,146.14,146.13999938964844,0.5783675766921474,1,1,630,0
15497,17,9,8657.39,961.9321831597222,0.7231048396184616,1,0,17,1
15498,2,44,26039.58,591.8086381392045,0.8241686574925277,1,0,2,1
15499,723,1,161.6,161.60000610351562,0.815665600708877,1,1,723,1
15500,7,4,1131.56,282.8900146484375,0.8633871969535662,1,0,7,1
15501,404,2,402.5,201.25,0.7239868460004042,1,1,404,1
15502,15,12,10532.5205,877.7100423177084,0.7444277399187914,1,0,15,1
15503,362,2,267.15,133.5749969482422,0.784184848495351,1,1,362,1
15504,80,4,412.6,103.1500015258789,0.5860398233175971,1,0,80,0
15505,52,5,3610.96,722.1919921875,0.638372993951344,1,0,52,0
15506,22,6,2040.03,340.0050048828125,0.8031162599351553,1,0,22,1
15507,171,1,492.36,492.3599853515625,0.6760805869093546,1,1,171,1
15508,188,6,1000.27,166.711669921875,0.590707384214873,1,1,188,0
15509,379,1,166.51,166.50999450683594,0.6485164263507965,1,1,379,0
15510,330,1,250.0,250.0,0.0,1,1,330,0
15511,11,5,909.23,181.84599609375,0.7165931028253333,1,0,11,1
15512,155,4,331.58,82.8949966430664,0.5636296739971308,1,1,155,0
15513,32,35,27750.55,792.8728794642857,0.7921488232580155,1,0,32,1
15514,11,18,6591.02,366.1677788628472,0.8439999866387388,1,0,11,1
15515,386,1,171.81,171.80999755859375,0.3972827679288629,1,1,386,0
15516,44,3,62.43,20.81000010172526,0.6782438547193763,1,0,44,1
15517,232,1,267.03,267.0299987792969,0.6900016780872418,1,1,232,1
15518,63,15,4218.94,281.2626627604167,0.8018156416497713,1,0,63,1
15519,382,2,340.86002,170.4300079345703,0.5695155071230509,1,1,382,0
15520,1,1,343.5,343.5,0.3597540772439304,1,0,1,0
15521,39,16,7096.09,443.505615234375,0.7781412436176991,1,0,39,1
15522,32,2,398.84,199.4199981689453,0.6742955985251562,1,0,32,1
15523,83,16,17359.99,1084.9993896484375,0.3347544492563309,1,0,83,0
15524,24,2,591.4,295.70001220703125,0.296583221518423,1,0,24,0
15525,1,4,1293.2,323.29998779296875,0.8042937859547001,1,0,1,1
15526,32,2,148.43999,74.2199935913086,0.2949698875659671,1,0,32,0
15527,18,23,5574.79,242.38217561141303,0.8340690503782668,1,0,18,1
15528,253,1,229.33,229.3300018310547,0.6772565739867036,1,1,253,1
15529,22,12,5109.4,425.7833251953125,0.8397112325505904,1,0,22,1
15530,21,5,1813.72,362.743994140625,0.7659282474118686,1,0,21,1
15531,7,2,2007.44,1003.719970703125,0.8596436368255616,1,0,7,1
15532,24,10,3750.25,375.025,0.7725856541695928,1,0,24,1
15533,18,3,807.57,269.19000244140625,0.7386726647748529,1,0,18,1
15534,725,1,162.25,162.25,0.4145420973189173,1,1,725,0
15535,172,6,1087.82,181.3033243815104,0.7531334815753749,1,1,172,1
15536,408,1,259.09,259.0899963378906,0.6449398377562249,1,1,408,0
15537,162,1,110.92,110.91999816894533,0.7271693803491767,1,1,162,1
15538,537,6,3358.4,559.7333170572916,0.2635333729200232,1,1,537,0
15539,6,1,538.46,538.4600219726562,0.6115458913826979,1,0,6,0
15540,10,2,460.68,230.33999633789065,0.8628930618139818,1,0,10,1
15541,113,1,85.13,85.12999725341797,0.3950163101533991,1,1,113,0
15542,511,3,914.7,304.90000406901044,0.781742728826856,1,1,511,1
15543,287,2,242.84,121.41999816894533,0.7460869873385703,1,1,287,1
15544,8,20,8162.43,408.1215087890625,0.6919247869140484,1,0,8,1
15545,53,2,428.05,214.0249938964844,0.6221019946472477,1,0,53,0
15546,606,2,1079.0999,539.5499267578125,0.0,1,1,606,0
15547,6,26,10092.49,388.17270132211536,0.7896196900134695,1,0,6,1
15548,595,1,158.09,158.08999633789062,0.5215612661899388,1,1,595,0
15549,76,8,2342.21,292.7762451171875,0.775541886180027,1,0,76,1
15550,3,12,2218.8,184.9000040690104,0.7436468811052699,1,0,3,1
15551,36,7,1710.08,244.29713657924108,0.7966554669412802,1,0,36,1
15552,216,2,252.52,126.26000213623048,0.5595450117151054,1,1,216,0
15553,59,1,437.23,437.2300109863281,0.5399458825380562,1,0,59,0
15554,277,1,217.2,217.1999969482422,0.3135121331325604,1,1,277,0
15555,11,36,12102.22,336.1727701822917,0.8750286049269438,1,0,11,1
15556,23,1,279.77002,279.77001953125,0.6986828513083927,1,0,23,1
15557,28,1,473.65,473.6499938964844,0.4708480164361888,1,0,28,0
15558,638,1,214.13,214.1300048828125,0.5660852673747329,1,1,638,0
15559,567,1,1109.4,1109.4000244140625,0.6732926566508339,1,1,567,1
15560,397,2,153.52,76.76000213623047,0.6696094502555479,1,1,397,1
15561,11,8,1934.39,241.7987518310547,0.677175180403243,1,0,11,1
15562,351,3,673.38,224.46000162760416,0.2311000106761594,1,1,351,0
15563,21,6,2828.0,471.3333333333333,0.8263793487803216,1,0,21,1
15564,462,2,70.74,35.369998931884766,0.4150551890657123,1,1,462,0
15565,49,2,173.16,86.58000183105469,0.1411817415046076,1,0,49,0
15566,392,2,227.87,113.93499755859376,0.2744251931611695,1,1,392,0
15567,18,1,186.01,186.00999450683597,0.1441406299929903,1,0,18,0
15568,2,3,758.29,252.7633260091146,0.5648728584319803,1,0,2,0
15569,103,10,3586.35,358.635009765625,0.7859122400480685,1,1,103,1
15570,6,25,9311.04,372.4416015625,0.8204030397915978,1,0,6,1
15571,11,14,4040.38,288.5985630580357,0.7880309104946059,1,0,11,1
15572,4,10,4068.67,406.8669921875,0.8562928052192015,1,0,4,1
15573,31,5,1199.23,239.84599609375,0.7502255388566851,1,0,31,1
15574,177,6,1518.7,253.11665852864584,0.7667041030965439,1,1,177,1
15575,619,1,30.099998,30.099998474121094,0.1956762467702946,1,1,619,0
15576,37,1,940.67004,940.6700439453124,0.5393285151002696,1,0,37,0
15577,150,5,397.98,79.59600219726562,0.6123776786525273,1,1,150,0
15578,161,1,127.1,127.0999984741211,0.3519286302201765,1,1,161,0
15579,68,5,1302.5,260.5,0.7809558048318241,1,0,68,1
15580,376,8,1381.19,172.64874267578125,0.6379251114729898,1,1,376,0
15581,155,34,4815.6,141.6352969898897,0.8839019394877532,1,1,155,1
15582,24,3,682.91003,227.63667805989584,0.7021680811568838,1,0,24,1
15583,375,1,107.86,107.86000061035156,0.8391883898620955,1,1,375,1
15584,23,6,1277.5,212.91666666666663,0.8666042313807621,1,0,23,1
15585,176,1,455.3,455.2999877929688,0.5766868929931576,1,1,176,0
15586,592,3,1139.1,379.6999918619792,0.7304629129574515,1,1,592,1
15587,49,7,1522.08,217.43999372209825,0.0,1,0,49,0
15588,677,1,579.6,579.5999755859375,0.0,1,1,677,0
15589,255,3,478.53,159.50999959309897,0.5600292263331621,1,1,255,0
15590,381,5,1496.6,299.3199951171875,0.6771880686007673,1,1,381,1
15591,582,3,217.9,72.63333129882812,0.4748879483782321,1,1,582,0
15592,46,1,388.58002,388.58001708984375,0.6771549437865302,1,0,46,1
15593,70,1,199.79999,199.79998779296875,0.4581460078048339,1,0,70,0
15594,15,5,1771.78,354.356005859375,0.8010631162229707,1,0,15,1
